Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Île-de-France;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;91578;Saint-Sulpice-de-Favières;48;0;0;43;23;21;18;15;2;4;0;2;10;187
;91579;Saint-Vrain;431;6;5;498;161;287;205;129;25;6;1;13;69;1837
;91581;Saint-Yon;164;2;4;142;54;93;60;42;15;3;1;7;20;607
;91587;Saulx-les-Chartreux;1018;24;19;852;347;567;370;267;60;23;1;32;124;3704
;91589;Savigny-sur-Orge;4798;68;32;3803;1674;2988;2071;1600;323;58;6;190;543;18155
;91593;Sermaise;239;3;3;309;86;192;99;83;20;8;0;10;49;1101
;91599;Soisy-sur-École;187;6;5;227;56;144;96;73;15;2;0;12;27;851
;91600;Soisy-sur-Seine;1410;17;19;964;420;604;433;245;41;26;0;19;115;4313
;91602;Souzy-la-Briche;49;1;0;71;10;34;13;25;2;3;0;2;4;215
;91613;Congerville-Thionville;15;0;0;50;8;31;10;15;6;0;0;2;7;145
;91617;Tigery;652;8;11;702;181;358;127;133;26;13;0;8;26;2245
;91619;Torfou;51;1;0;43;12;30;18;20;2;1;0;4;7;190
;91629;Valpuiseaux;86;3;0;124;18;98;25;48;5;1;0;3;11;424
;91630;Le Val-Saint-Germain;246;4;6;287;81;184;94;60;17;5;0;15;39;1038
;91631;Varennes-Jarcy;473;10;8;396;143;213;148;103;18;19;2;12;40;1583
;91634;Vaugrigneuse;197;3;0;238;69;172;100;78;26;12;0;7;34;934
;91635;Vauhallan;423;5;3;272;126;154;115;67;10;14;0;7;39;1237
;91639;Vayres-sur-Essonne;111;1;0;179;41;113;35;50;9;3;0;7;9;560
;91645;Verrières-le-Buisson;3162;25;46;1932;935;1016;1037;386;79;109;3;32;326;9087
;91648;Vert-le-Grand;425;5;1;434;135;229;131;100;22;5;0;6;45;1539
;91649;Vert-le-Petit;406;8;2;432;170;263;155;147;27;5;1;19;42;1678
;91654;Videlles;73;2;1;122;22;75;42;42;13;4;0;6;19;422
;91657;Vigneux-sur-Seine;2718;45;16;2796;1080;2477;1495;1495;343;20;4;148;389;13026
;91659;Villabé;728;4;1;768;244;525;257;251;43;4;1;22;69;2918
;91661;Villebon-sur-Yvette;2429;30;46;4606;596;855;648;343;72;56;1;54;179;9914
;91662;Villeconin;87;4;5;146;33;89;49;27;13;2;0;7;19;481
;91665;La Ville-du-Bois;1152;19;7;1187;408;787;416;394;64;21;2;45;138;4640
;91666;Villejust;408;8;11;506;127;216;112;75;19;21;1;15;37;1555
;91667;Villemoisson-sur-Orge;1298;12;13;882;401;583;441;254;50;18;2;24;96;4075
;91671;Villeneuve-sur-Auvers;95;3;0;127;42;81;33;30;8;1;0;8;18;447
;91679;Villiers-le-Bâcle;241;4;7;229;70;96;73;33;12;7;0;2;16;790
;91685;Villiers-sur-Orge;818;12;5;611;246;417;263;189;23;14;0;14;55;2668
;91687;Viry-Châtillon;4212;72;33;3992;1346;2705;1607;1525;334;79;9;145;398;16458
;91689;Wissous;1678;15;61;2396;444;706;400;287;59;39;3;35;143;6267
;91691;Yerres;4646;57;35;2949;1527;2140;1598;898;216;65;3;98;405;14637
;91692;Les Ulis;3490;51;45;4543;744;1822;1042;1098;257;32;1;93;200;13418
;ND;ND;215;0;4;188;41;84;45;31;2;5;1;2;5;624
;Total département;;178548;2602;1877;181817;57590;109324;66092;55044;11791;3192;179;5492;17259;690806
Hauts-de-Seine;92002;Antony;10447;88;131;7301;2893;3748;3018;1595;313;177;4;152;773;30641
;92004;Asnières-sur-Seine;7511;59;123;7604;2629;3939;2928;2065;442;77;8;189;888;28462
;92007;Bagneux;2955;67;39;3040;1247;2219;1639;1288;245;37;1;111;329;13218
;92009;Bois-Colombes;3179;27;154;4822;1053;1221;1082;497;113;34;3;69;368;12621
;92012;Boulogne-Billancourt;27402;99;878;33993;4665;3966;4389;1607;293;2795;13;167;1351;81618
;92014;Bourg-la-Reine;2558;27;34;1625;951;954;943;439;76;47;1;34;226;7916
;92019;Châtenay-Malabry;4796;56;32;3675;1544;1943;1573;891;184;72;2;65;328;15162
;92020;Châtillon;4591;37;56;3100;1480;1744;1564;742;139;55;3;79;376;13965
;92022;Chaville;2773;26;22;1779;988;1039;977;463;98;48;4;42;297;8555
;92023;Clamart;6949;63;79;6374;2460;2894;2677;1328;289;140;5;156;755;24168
;92024;Clichy;5750;40;106;9784;1185;2193;1452;1225;266;490;6;129;435;23062
;92025;Colombes;7167;81;175;9380;2565;4345;3158;2500;560;140;8;263;921;31263
;92026;Courbevoie;11957;55;615;17977;3019;3409;3083;1443;275;259;8;139;953;43191
;92032;Fontenay-aux-Roses;2863;31;15;1562;1135;1286;1259;547;110;55;1;49;287;9201
;92033;Garches;3389;15;55;1618;1122;916;985;338;71;55;3;31;355;8952
;92035;La Garenne-Colombes;4504;24;67;2964;1197;1272;1221;536;93;62;6;47;357;12349
;92036;Gennevilliers;3171;37;87;7359;1002;2828;1409;1786;463;71;2;186;340;18743
;92040;Issy-les-Moulineaux;10149;60;504;15036;2563;3828;2658;1315;227;178;6;114;701;37339
;92044;Levallois-Perret;9147;34;267;11282;2261;2056;2001;837;166;190;12;99;637;28987
;92046;Malakoff;3069;42;41;3145;936;1281;1129;662;160;57;1;66;298;10887
;92047;Marnes-la-Coquette;363;1;9;372;106;94;102;40;8;11;1;0;34;1141
;92048;Meudon;6558;51;79;5158;2148;2353;2209;1026;215;135;8;107;626;20675
;92049;Montrouge;5654;43;98;6584;1487;1731;1640;774;140;105;6;78;449;18789
;92050;Nanterre;10683;122;441;27186;2705;5424;3486;3120;747;430;6;312;866;55530
;92051;Neuilly-sur-Seine;11886;23;430;8437;3593;1900;2849;744;139;356;17;72;1252;31698
;92060;Le Plessis-Robinson;6757;64;39;4593;1501;1589;1255;635;98;95;0;62;289;16976
;92062;Puteaux;8134;37;131;13239;1480;1886;1668;910;170;466;8;86;520;28735
;92063;Rueil-Malmaison;16687;82;287;21268;3846;4259;3826;1750;339;780;16;145;1000;54284
;92064;Saint-Cloud;5276;27;91;3983;1581;1254;1460;501;86;120;7;44;518;14950
;92071;Sceaux;3057;17;33;1384;1003;857;1016;367;79;60;5;38;231;8147
;92072;Sèvres;3649;38;54;2689;1095;1080;1064;460;91;79;4;44;307;10654
;92073;Suresnes;6141;43;138;6463;1920;2137;1882;951;183;97;9;87;575;20628
;92075;Vanves;2745;29;36;1590;932;1016;1073;487;76;52;2;47;327;8413
;92076;Vaucresson;5376;11;61;1485;606;413;524;133;34;914;1;17;196;9772
;92077;Ville-d'Avray;1972;8;21;930;685;551;636;224;29;27;0;25;167;5276
;92078;Villeneuve-la-Garenne;1299;18;28;2234;496;1589;705;955;214;42;0;91;165;7835
;ND;ND;0;0;0;5;1;6;3;4;0;0;0;0;0;19
;Total département;;230563;1585;5455;261022;62079;75222;64543;35183;7233;8809;190;3439;18499;773822
Seine-Saint-Denis;93001;Aubervilliers;2815;75;105;6198;1144;3838;1764;2605;603;60;22;209;428;19865
;93005;Aulnay-sous-Bois;5499;80;68;6893;2298;6480;3220;4235;974;82;8;433;833;31104
;93006;Bagnolet;1785;47;20;2112;786;1694;1114;1065;217;27;2;90;273;9232
;93007;Le Blanc-Mesnil;2951;67;27;4586;1359;4495;2067;2883;647;18;3;271;521;19894
;93008;Bobigny;2280;66;41;3660;1015;3237;1510;2148;463;227;21;196;277;15141
;93010;Bondy;2693;57;33;3722;1291;3660;1790;2445;532;22;2;212;444;16903
;93013;Le Bourget;961;20;25;1956;348;1054;492;631;140;23;2;50;109;5810
;93014;Clichy-sous-Bois;1117;19;9;1897;494;2204;876;1554;416;14;0;153;220;8973
;93015;Coubron;787;7;4;585;261;446;312;204;52;19;0;21;83;2781
;93027;La Courneuve;1258;33;19;2537;595;2315;973;1665;360;28;0;128;236;10147
;93029;Drancy;4334;67;27;5745;1988;5431;2796;3459;746;97;2;324;737;25753
;93030;Dugny;556;11;2;822;214;731;330;501;114;9;0;38;64;3392
;93031;Épinay-sur-Seine;2385;44;18;3374;1177;3588;1677;2303;550;25;2;188;409;15739
;93032;Gagny;3933;66;26;3404;1576;3166;2063;1744;387;50;4;189;515;17123
;93033;Gournay-sur-Marne;1147;10;16;799;388;492;409;241;56;22;0;28;99;3706
;93039;L'Île-Saint-Denis;289;13;5;391;158;424;221;269;80;5;2;30;49;1935
;93045;Les Lilas;1662;19;18;1048;677;904;776;463;90;13;1;45;213;5928
;93046;Livry-Gargan;4390;66;24;4220;1786;3659;2231;2154;439;47;3;205;585;19808
;93047;Montfermeil;2054;30;18;2779;899;2473;1280;1443;339;39;2;173;327;11857
;93048;Montreuil;7370;189;108;9111;2903;5798;3810;3129;701;158;12;343;931;34565
;93049;Neuilly-Plaisance;2502;18;41;2086;949;1379;1021;674;137;34;2;66;272;9181
;93050;Neuilly-sur-Marne;2940;46;35;2774;1169;2354;1585;1335;279;21;7;132;328;13007
;93051;Noisy-le-Grand;8642;93;101;8263;2527;4468;2815;2391;521;157;6;228;766;30979
;93053;Noisy-le-Sec;2263;67;34;3071;1114;2614;1453;1635;337;59;5;141;322;13115
;93055;Pantin;3143;57;53;3626;1160;2605;1480;1533;331;84;0;141;382;14597
;93057;Les Pavillons-sous-Bois;2304;30;18;2333;917;1881;1041;1010;188;41;4;80;278;10126
;93059;Pierrefitte-sur-Seine;1035;34;15;1794;621;2237;905;1466;334;6;1;132;212;8793
;93061;Le Pré-Saint-Gervais;930;26;6;794;382;702;541;395;82;11;3;43;118;4033
;93062;Le Raincy;2091;18;31;1289;770;947;740;433;86;38;3;37;214;6696
;93063;Romainville;1838;45;23;2015;814;1598;1061;947;222;32;4;101;266;8966
;93064;Rosny-sous-Bois;4098;88;33;3864;1532;2927;1754;1539;298;49;3;104;406;16694
;93066;Saint-Denis;6149;82;115;16357;1788;5424;2787;3592;826;152;3;340;616;38231
;93070;Saint-Ouen-sur-Seine;2737;60;88;6009;978;2156;1282;1324;255;57;5;123;335;15410
;93071;Sevran;2409;81;21;3351;1074;3836;1858;2740;620;18;17;235;431;16693
;93072;Stains;1328;23;18;2380;708;2528;1120;1688;392;16;0;139;249;10589
;93073;Tremblay-en-France;3299;55;52;5345;1180;3426;1637;2149;468;61;1;212;384;18269
;93074;Vaujours;737;16;2;913;286;704;396;343;82;16;0;28;110;3633
;93077;Villemomble;3267;41;33;2603;1200;2085;1424;1070;229;36;1;95;387;12471
;93078;Villepinte;2585;46;37;6236;964;3369;1352;2092;483;54;4;171;287;17682
;93079;Villetaneuse;419;7;4;699;227;826;374;625;138;6;0;66;91;3482
;ND;ND;5;0;0;572;1;1;0;1;1;0;0;0;0;582
;Total département;;104986;1921;1373;142212;41721;104158;56336;64124;14217;1932;159;5941;13806;552884
Val-de-Marne;94001;Ablon-sur-Seine;589;12;2;509;228;406;299;234;52;8;1;25;77;2443
;94002;Alfortville;3648;68;31;3299;1441;2489;1825;1357;271;23;4;143;432;15030
;94003;Arcueil;3359;34;53;4104;773;1443;900;652;138;83;2;59;255;11854
;94004;Boissy-Saint-Léger;1674;19;22;1765;548;1112;716;600;125;24;1;65;178;6851
;94011;Bonneuil-sur-Marne;1388;18;18;1785;590;1168;696;689;171;13;1;70;123;6732
;94015;Bry-sur-Marne;2723;29;45;1796;854;988;889;433;82;31;2;43;257;8172
;94016;Cachan;2779;36;20;1867;1068;1491;1212;734;153;47;1;72;314;9793
;94017;Champigny-sur-Marne;7046;122;75;6235;2803;5366;3514;3083;615;123;4;373;996;30356
;94018;Charenton-le-Pont;3859;30;51;2459;1150;1239;1139;556;101;39;1;63;269;10958
;94019;Chennevières-sur-Marne;2861;41;50;2504;891;1357;1034;752;171;43;3;91;283;10081
;94021;Chevilly-Larue;2093;24;29;2717;749;1245;876;639;150;29;2;60;184;8797
;94022;Choisy-le-Roi;3406;50;32;3113;1409;2708;1731;1573;322;26;3;144;392;14910
;94028;Créteil;8987;105;68;8533;3318;5322;3616;2716;549;115;30;237;709;34306
;94033;Fontenay-sous-Bois;5132;90;69;4221;1955;2703;2362;1353;260;75;19;144;608;18989
;94034;Fresnes;3357;38;20;3490;1018;1715;1139;779;165;65;0;68;227;12082
;94037;Gentilly;1543;19;25;3530;495;801;638;407;83;30;1;49;168;7789
;94038;L'Haÿ-les-Roses;4280;43;32;2951;1327;1918;1527;940;214;70;4;96;381;13783
;94041;Ivry-sur-Seine;4479;59;78;5688;1461;2815;2006;1653;348;66;4;175;483;19314
;94042;Joinville-le-Pont;2621;33;28;1735;855;1003;850;475;91;33;5;60;261;8051
;94043;Le Kremlin-Bicêtre;1765;21;10;1528;600;1084;814;587;121;15;2;47;172;6767
;94044;Limeil-Brévannes;2772;39;24;2557;998;2123;1102;1097;208;24;4;88;250;11285
;94046;Maisons-Alfort;6932;75;60;5248;2315;3021;2564;1542;335;64;4;157;725;23041
;94047;Mandres-les-Roses;807;10;5;650;214;384;246;180;44;18;1;27;78;2663
;94048;Marolles-en-Brie;1075;11;15;744;282;376;215;134;21;17;0;10;55;2954
;94052;Nogent-sur-Marne;4682;30;57;2308;1516;1456;1442;628;114;54;0;53;411;12750
;94053;Noiseau;796;14;10;583;300;365;292;200;47;16;4;18;107;2751
;94054;Orly;1715;40;21;2195;673;1683;931;978;228;70;6;95;226;8861
;94055;Ormesson-sur-Marne;1617;14;28;1303;560;915;755;512;132;43;4;110;235;6229
;94056;Périgny;442;5;6;383;127;218;168;85;18;7;0;6;44;1511
;94058;Le Perreux-sur-Marne;5071;38;48;2792;1783;1878;1699;867;169;77;3;90;427;14943
;94059;Le Plessis-Trévise;2764;38;28;2008;1007;1518;1085;691;147;28;3;58;252;9628
;94060;La Queue-en-Brie;1740;20;13;1470;572;1069;678;513;122;19;0;47;141;6404
;94065;Rungis;1774;16;110;6558;330;408;280;178;32;71;1;8;52;9817
;94067;Saint-Mandé;2567;25;32;1350;834;717;784;312;52;40;2;33;198;6945
;94068;Saint-Maur-des-Fossés;12619;94;166;6408;4184;4050;4245;1886;357;179;10;222;1293;35711
;94069;Saint-Maurice;1783;13;21;1163;574;613;589;260;60;28;1;22;143;5271
;94070;Santeny;803;11;15;667;223;315;230;149;19;35;0;16;60;2542
;94071;Sucy-en-Brie;3925;41;42;2979;1332;1916;1425;913;203;57;3;104;370;13310
;94073;Thiais;3703;41;31;2843;1221;2057;1405;987;215;49;1;86;304;12941
;94074;Valenton;800;20;12;1337;339;1059;564;722;170;22;1;82;110;5236
;94075;Villecresnes;1825;16;14;1446;580;967;592;456;109;23;1;56;189;6274
;94076;Villejuif;4028;82;42;5200;1555;2844;2095;1600;363;46;6;207;518;18587
;94077;Villeneuve-le-Roi;1869;36;14;2144;749;1642;1078;1097;273;24;4;157;329;9417
;94078;Villeneuve-Saint-Georges;1667;41;14;2342;775;2368;1204;1614;377;26;3;166;349;10948
;94079;Villiers-sur-Marne;3073;53;26;2519;1127;2003;1317;1048;225;36;3;135;359;11924
;94080;Vincennes;5389;39;76;3245;1629;1815;1801;788;152;77;5;89;499;15604
;94081;Vitry-sur-Seine;6661;116;76;6509;2595;5358;3490;3354;733;104;5;311;859;30171
;ND;ND;12;0;0;6;0;1;5;0;1;0;0;0;0;25
;Total département;;150498;1872;1763;132787;51929;81511;60064;43003;9109;2209;166;4537;15352;554801
Val-d'Oise;95002;Ableiges;169;3;0;184;55;146;57;50;15;5;1;3;18;707
;95008;Aincourt;96;3;2;135;37;80;47;32;8;1;2;2;9;455
;95011;Ambleville;39;0;1;68;14;38;21;21;5;0;0;2;9;219
;95012;Amenucourt;20;2;0;27;4;19;13;24;3;0;0;1;3;116
;95014;Andilly;443;6;7;359;139;188;141;79;14;9;0;8;53;1445
;95018;Argenteuil;8492;117;92;10249;3143;8649;4378;5644;1209;97;7;496;1142;43715
;95019;Arnouville;1168;18;11;1522;461;1292;618;811;199;8;1;71;186;6367
;95023;Arronville;78;3;1;149;34;68;36;25;8;2;0;3;11;419
;95024;Arthies;27;1;0;68;9;28;17;15;3;0;0;2;6;177
;95026;Asnières-sur-Oise;469;7;3;518;148;306;181;134;32;8;0;11;52;1870
;95028;Attainville;264;2;1;288;89;153;75;62;16;8;0;2;20;981
;95039;Auvers-sur-Oise;1210;17;7;962;384;642;454;298;70;14;1;43;143;4245
;95040;Avernes;132;3;0;160;40;99;47;49;4;2;0;4;7;547
;95042;Baillet-en-France;362;6;5;366;94;199;121;70;10;11;0;7;38;1290
;95046;Banthelu;15;0;0;27;2;14;6;5;3;0;0;1;2;75
;95051;Beauchamp;1469;26;18;1344;499;752;546;361;91;22;3;30;172;5334
;95052;Beaumont-sur-Oise;870;26;3;1126;356;943;455;463;120;8;1;46;121;4537
;95054;Le Bellay-en-Vexin;25;1;0;45;7;43;15;6;5;2;0;0;4;153
;95055;Bellefontaine;57;2;0;78;13;46;16;20;4;0;1;2;7;247
;95056;Belloy-en-France;317;5;2;355;89;207;102;73;31;2;0;13;21;1219
;95058;Bernes-sur-Oise;254;5;1;418;79;286;112;130;25;1;0;17;35;1364
;95059;Berville;48;1;0;71;17;27;20;17;2;0;0;3;11;218
;95060;Bessancourt;1089;18;5;962;377;658;437;318;83;15;2;39;109;4112
;95061;Béthemont-la-Forêt;72;0;0;71;36;42;41;18;2;1;0;1;12;295
;95063;Bezons;2291;26;34;4062;938;2463;1370;1548;377;28;3;184;422;13746
;95074;Boisemont;154;3;1;145;43;74;41;31;5;2;0;4;23;528
;95078;Boissy-l'Aillerie;329;7;6;342;106;166;115;99;26;11;0;7;23;1236
;95088;Bonneuil-en-France;124;1;1;183;58;144;54;53;11;4;0;4;13;652
;95091;Bouffémont;800;8;5;759;271;524;351;241;45;16;0;22;84;3126
;95094;Bouqueval;39;1;0;45;8;38;23;26;5;1;0;6;5;197
;95101;Bray-et-Lû;103;1;2;132;24;101;32;69;15;3;0;7;17;505
;95102;Bréançon;73;2;0;92;13;49;12;22;4;1;0;3;14;286
;95110;Brignancourt;34;1;0;42;10;25;16;8;2;3;0;2;2;145
;95116;Bruyères-sur-Oise;393;11;3;631;125;462;171;227;58;3;1;35;36;2156
;95119;Buhy;36;0;1;63;5;39;11;22;7;1;0;4;7;197
;95120;Butry-sur-Oise;278;7;5;328;103;192;127;83;26;7;1;17;33;1207
;95127;Cergy;5331;96;61;9164;1874;4734;2348;2555;538;102;2;168;413;27387
;95134;Champagne-sur-Oise;736;9;7;934;274;658;297;267;61;12;1;21;100;3376
;95139;La Chapelle-en-Vexin;29;0;2;74;6;36;16;17;5;0;0;3;2;191
;95141;Charmont;1;0;0;5;1;1;0;2;0;0;0;0;1;11
;95142;Chars;203;0;3;341;94;202;86;116;22;3;0;7;20;1096
;95144;Châtenay-en-France;7;0;0;6;3;7;3;1;0;0;0;0;2;30
;95149;Chaumontel;611;9;3;599;155;348;209;193;30;9;0;22;72;2260
;95150;Chaussy;67;3;0;124;20;59;38;34;9;4;0;2;19;379
;95151;Chauvry;44;1;1;66;14;24;21;21;2;1;1;2;5;204
;95154;Chennevières-lès-Louvres;31;0;1;65;8;42;6;20;4;1;0;1;5;184
;95157;Chérence;21;0;0;20;10;12;11;9;6;0;0;1;3;94
;95166;Cléry-en-Vexin;62;0;1;84;15;52;19;38;1;0;0;5;19;297
;95169;Commeny;57;1;0;95;19;51;19;18;3;0;0;0;15;279
;95170;Condécourt;101;2;2;95;22;50;33;26;2;0;0;6;15;354
;95176;Cormeilles-en-Parisis;3641;47;36;2784;1247;1903;1259;923;177;52;2;89;386;12548
;95177;Cormeilles-en-Vexin;147;3;2;238;58;142;79;72;14;6;0;8;16;786
;95181;Courcelles-sur-Viosne;47;0;1;54;14;33;13;9;5;1;1;0;7;185
;95183;Courdimanche;905;19;3;836;281;549;279;202;38;14;0;12;52;3192
;95197;Deuil-la-Barre;2589;23;13;2035;1109;1647;1208;929;181;29;4;77;295;10140
;95199;Domont;2180;33;21;2263;788;1331;872;667;134;18;0;57;213;8576
;95203;Eaubonne;3470;43;31;2669;1226;1834;1343;816;140;34;0;80;317;12004
;95205;Écouen;982;16;9;1002;370;645;425;308;59;9;1;38;95;3960
;95210;Enghien-les-Bains;1593;22;29;964;555;587;575;248;46;19;2;31;174;4844
;95211;Ennery;408;3;12;657;122;224;134;97;22;6;0;8;38;1729
;95212;Épiais-lès-Louvres;10;0;1;18;1;12;7;11;1;0;0;0;2;64
;95213;Épiais-Rhus;100;3;1;156;44;60;56;43;6;6;1;5;22;503
;95214;Épinay-Champlâtreux;8;0;0;4;1;4;2;1;2;0;0;1;1;24
;95218;Éragny;2399;36;20;2415;756;1519;867;747;157;21;5;53;178;9172
;95219;Ermont;3603;38;31;2652;1322;2088;1449;998;199;33;7;93;321;12833
;95229;Ézanville;1234;12;6;1079;457;792;533;382;75;6;3;36;144;4760
;95241;Fontenay-en-Parisis;265;5;2;303;80;216;103;120;14;5;0;9;21;1143
;95250;Fosses;1002;25;7;1269;352;973;417;503;126;11;1;42;105;4835
;95252;Franconville;4193;70;22;3873;1541;2805;1730;1349;264;37;0;123;372;16381
;95253;Frémainville;82;3;3;88;16;43;30;26;5;1;0;3;7;306
;95254;Frémécourt;81;2;0;98;39;59;31;42;8;3;0;2;15;381
;95256;Frépillon;489;5;9;496;170;267;160;144;24;7;1;12;61;1845
;95257;La Frette-sur-Seine;783;7;5;544;287;390;307;196;43;12;3;24;92;2692
;95258;Frouville;65;2;0;66;23;27;28;18;4;2;1;3;9;249
;95268;Garges-lès-Gonesse;1545;37;12;2981;715;3221;1154;2237;493;18;1;180;222;12816
;95270;Genainville;73;1;0;88;28;72;35;23;10;4;0;4;11;349
;95271;Génicourt;80;4;1;103;32;50;20;23;9;2;0;6;18;349
;95277;Gonesse;2103;31;34;3374;702;2348;1026;1406;317;84;9;99;224;11755
;95280;Goussainville;1628;26;20;3185;702;3222;1097;2049;511;15;1;204;291;12950
;95282;Gouzangrez;27;1;0;23;10;20;9;10;2;1;0;2;4;111
;95287;Grisy-les-Plâtres;88;0;1;119;31;70;45;31;13;2;2;6;15;424
;95288;Groslay;1200;13;11;963;388;748;471;388;75;17;0;29;129;4431
;95295;Guiry-en-Vexin;23;0;0;33;11;15;4;6;1;0;0;3;1;97
;95298;Haravilliers;71;0;0;113;20;60;32;33;3;2;0;5;8;348
;95301;Haute-Isle;31;4;0;42;14;39;16;11;7;1;1;4;3;173
;95303;Le Heaulme;30;0;0;35;13;24;10;22;4;0;0;1;3;143
;95304;Hédouville;56;1;5;54;17;22;13;11;4;2;0;3;6;195
;95306;Herblay-sur-Seine;4129;61;32;3842;1379;2489;1538;1145;224;52;5;119;361;15378
;95308;Hérouville-en-Vexin;111;2;1;106;33;67;35;25;4;0;2;4;20;411
;95309;Hodent;35;0;1;32;5;34;10;8;6;0;0;1;8;140
;95313;L'Isle-Adam;2233;29;19;1779;633;984;629;398;86;34;0;45;178;7046
;95316;Jagny-sous-Bois;31;1;0;44;11;28;19;12;7;0;0;3;7;163
;95323;Jouy-le-Moutier;1900;44;17;2147;681;1497;813;757;147;38;3;61;165;8271
;95328;Labbeville;84;1;1;88;30;44;39;16;6;3;1;3;10;326
;95331;Lassy;25;0;0;29;6;31;8;8;0;0;0;1;1;109
;95341;Livilliers;67;0;1;72;19;47;27;20;7;0;0;6;16;282
;95348;Longuesse;93;0;2;100;29;53;35;28;7;0;0;0;7;353
;95351;Louvres;1037;18;8;1306;363;950;421;541;104;14;0;52;120;4935
;95352;Luzarches;765;11;8;783;236;425;266;183;39;7;1;25;67;2817
;95353;Maffliers;274;7;0;280;86;194;97;79;21;2;0;7;27;1076
;95355;Magny-en-Vexin;581;23;11;981;189;593;252;293;83;5;0;41;95;3148
;95365;Mareil-en-France;120;2;1;112;30;73;33;35;9;0;0;5;15;436
;95369;Margency;586;4;4;383;187;196;161;70;9;8;1;6;42;1657
;95370;Marines;460;13;5;548;145;353;205;174;35;6;0;20;61;2025
;95371;Marly-la-Ville;849;11;4;929;261;558;270;279;52;9;0;29;79;3332
;95379;Maudétour-en-Vexin;32;1;0;47;9;19;10;12;1;1;0;2;11;145
;95387;Menouville;7;0;0;11;1;9;8;1;1;0;0;0;1;39
;95388;Menucourt;695;14;4;801;254;507;271;225;43;5;1;31;50;2901
;95392;Mériel;778;13;7;681;261;463;284;219;53;5;0;18;81;2863
;95394;Méry-sur-Oise;1379;22;4;1440;450;917;457;433;100;19;0;56;111;5387
;95395;Le Mesnil-Aubry;128;2;0;142;49;108;58;37;12;2;0;4;14;556
;95409;Moisselles;300;0;2;228;65;98;83;55;8;0;0;5;16;860
;95422;Montgeroult;73;0;3;46;19;33;29;10;4;0;0;2;5;225
;95424;Montigny-lès-Cormeilles;1732;26;28;2054;733;1797;932;1025;214;27;0;73;213;8854
;95426;Montlignon;508;4;10;394;155;216;181;118;9;26;0;7;65;1694
;95427;Montmagny;1153;15;7;1345;468;1198;602;683;151;12;2;69;157;5863
;95428;Montmorency;3404;32;42;2132;1188;1440;1209;666;120;32;6;59;386;10717
;95429;Montreuil-sur-Epte;42;4;2;80;21;55;19;25;7;1;0;4;8;270
;95430;Montsoult;641;4;5;597;185;308;187;146;25;15;0;17;59;2191
;95436;Mours;302;3;0;286;104;175;86;71;11;6;0;7;26;1077
;95438;Moussy;15;0;0;25;2;11;7;5;2;0;0;0;1;69
;95445;Nerville-la-Forêt;117;1;0;122;33;63;35;22;4;0;1;1;14;414
;95446;Nesles-la-Vallée;341;4;4;333;97;198;112;93;17;6;0;7;37;1249
;95447;Neuilly-en-Vexin;29;1;0;38;5;15;15;20;2;1;0;2;5;133
;95450;Neuville-sur-Oise;297;2;2;247;107;205;99;77;21;8;1;7;32;1105
;95452;Nointel;146;2;0;131;43;91;48;40;5;3;0;4;25;537
;95456;Noisy-sur-Oise;97;3;1;86;32;69;37;44;15;1;0;2;14;402
;95459;Nucourt;81;2;1;161;32;81;31;38;11;1;0;6;9;455
;95462;Omerville;41;1;1;54;14;37;16;11;10;1;0;2;6;193
;95476;Osny;2535;35;26;2953;717;1566;868;726;176;56;0;62;194;9916
;95480;Parmain;864;21;5;802;257;489;312;238;49;10;0;18;108;3174
;95483;Le Perchay;83;3;1;81;18;56;26;22;4;1;0;6;6;307
;95487;Persan;1087;25;2;1629;335;1226;508;656;157;14;0;57;121;5817
;95488;Pierrelaye;1170;16;9;1489;353;984;433;472;99;34;0;52;103;5213
;95489;Piscop;108;0;0;109;49;51;40;34;11;0;0;5;16;424
;95491;Le Plessis-Bouchard;1442;16;13;1084;423;639;467;265;50;20;1;35;119;4573
;95492;Le Plessis-Gassot;7;0;0;13;4;12;5;1;0;0;0;0;1;43
;95493;Le Plessis-Luzarches;22;0;1;20;7;14;7;11;1;1;0;3;3;91
;95500;Pontoise;3380;72;34;3381;1100;2303;1285;1210;232;43;10;102;262;13416
;95504;Presles;651;5;5;625;203;387;239;170;33;15;0;17;79;2428
;95509;Puiseux-en-France;477;0;6;450;142;329;165;165;32;3;0;15;52;1837
;95510;Puiseux-Pontoise;133;1;0;156;25;66;24;31;7;0;0;0;5;448
;95523;La Roche-Guyon;51;2;1;52;17;43;23;22;6;1;0;1;8;227
;95527;Roissy-en-France;1249;5;58;3459;175;374;182;178;27;150;4;19;32;5910
;95529;Ronquerolles;123;5;2;146;43;80;47;40;9;2;0;6;22;524
;95535;Sagy;170;4;2;213;47;115;60;62;16;4;1;11;40;744
