Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Bretagne;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;35023;Bédée;397;7;0;822;146;575;229;299;90;9;0;48;96;2718
;35024;Betton;1796;31;13;1900;641;1263;734;571;116;43;2;58;161;7330
;35025;Billé;84;3;0;180;32;130;52;107;24;2;0;13;19;646
;35026;Bléruais;6;0;0;14;7;13;10;13;2;1;0;0;5;71
;35027;Boisgervilly;113;3;2;300;54;217;83;129;36;2;0;17;42;999
;35028;Boistrudan;32;4;0;118;19;105;36;78;17;1;0;18;23;452
;35029;Bonnemain;92;1;1;282;29;182;70;142;42;4;1;21;38;906
;35030;La Bosse-de-Bretagne;43;1;0;92;17;97;34;63;21;2;0;14;12;396
;35031;La Bouëxière;373;15;0;673;147;595;217;319;86;8;2;54;96;2584
;35032;Bourgbarré;418;17;5;828;168;543;221;288;65;10;1;24;65;2655
;35033;Bourg-des-Comptes;296;8;3;577;108;340;179;255;72;12;0;37;73;1961
;35034;La Boussac;67;4;0;202;27;141;70;112;27;2;2;21;33;709
;35035;Bovel;24;0;0;87;9;80;23;55;21;0;0;16;16;332
;35037;Bréal-sous-Montfort;602;13;3;1189;238;854;287;431;106;16;2;52;107;3902
;35038;Bréal-sous-Vitré;40;1;0;105;20;99;41;72;23;0;0;10;14;424
;35039;Brécé;190;4;3;447;77;247;115;128;32;8;0;18;34;1301
;35040;Breteil;376;7;0;585;149;469;219;267;72;8;0;27;89;2269
;35041;Brie;79;3;0;193;28;117;48;79;28;0;0;14;16;605
;35042;Brielles;35;1;0;116;8;77;33;62;27;3;0;14;20;395
;35044;Broualan;14;2;0;39;9;54;12;29;15;0;0;14;7;195
;35045;Bruc-sur-Aff;43;1;0;150;20;115;46;69;22;0;0;16;32;512
;35046;Les Brulais;38;1;0;86;16;69;16;46;12;0;0;6;10;300
;35047;Bruz;2480;43;16;3196;750;1771;976;866;194;45;4;101;245;10686
;35049;Cancale;878;13;5;886;301;512;386;310;80;9;1;45;135;3561
;35050;Cardroc;29;1;0;91;19;71;24;50;11;2;0;8;12;320
;35051;Cesson-Sévigné;4379;44;65;4976;994;1611;1160;739;174;74;2;72;293;14583
;35052;Champeaux;33;3;0;79;19;75;27;44;12;1;0;4;12;310
;35054;Chanteloup;166;2;5;299;52;217;101;130;46;4;0;18;31;1071
;35055;Chantepie;1700;15;10;1739;499;1058;612;495;97;24;3;42;120;6412
;35056;La Chapelle-aux-Filtzméens;45;3;0;152;23;102;33;68;20;4;0;6;22;478
;35057;La Chapelle-Bouëxic;68;2;0;217;42;165;59;122;34;1;1;18;27;757
;35058;La Chapelle-Chaussée;97;2;0;203;35;166;51;107;28;5;0;14;33;741
;35059;La Chapelle-des-Fougeretz;646;17;4;733;242;492;272;258;62;17;0;33;71;2849
;35060;La Chapelle du Lou du Lac;53;3;0;179;13;128;57;86;15;3;0;9;9;555
;35061;La Chapelle-Erbrée;39;3;1;109;28;85;38;46;20;1;0;8;7;386
;35062;La Chapelle-Janson;93;0;0;256;47;195;83;149;59;1;0;25;40;948
;35063;La Chapelle-Saint-Aubert;27;1;0;97;8;50;22;41;12;1;0;3;11;274
;35064;La Chapelle-de-Brain;73;1;0;135;25;111;61;96;50;2;0;32;41;629
;35065;La Chapelle-Thouarault;199;3;0;367;87;254;127;160;48;2;0;16;34;1296
;35066;Chartres-de-Bretagne;1291;13;9;1289;375;859;513;487;105;14;2;59;120;5137
;35067;Chasné-sur-Illet;163;5;2;298;58;178;82;104;24;8;1;17;25;965
;35068;Châteaubourg;781;19;6;1482;309;946;397;478;110;43;2;37;104;4714
;35069;Châteaugiron;1284;33;4;1892;461;1195;541;599;120;29;2;54;165;6378
;35070;Châteauneuf-d'Ille-et-Vilaine;166;4;0;267;49;223;80;104;19;3;0;6;17;937
;35071;Le Châtellier;21;0;0;75;11;61;18;40;15;0;0;6;10;258
;35072;Châtillon-en-Vendelais;109;5;0;300;59;239;96;146;53;5;1;26;32;1070
;35075;Chauvigné;48;0;1;122;18;121;39;78;30;3;0;12;14;486
;35076;Chavagne;508;11;2;774;256;574;280;251;47;9;1;24;65;2802
;35077;Chelun;7;1;0;56;9;41;9;32;12;3;0;5;11;187
;35078;Cherrueix;92;1;0;184;31;127;65;94;27;3;0;15;31;670
;35079;Chevaigné;255;15;0;381;111;276;162;144;37;2;1;15;41;1440
;35080;Cintré;229;5;2;359;91;270;127;185;32;3;0;22;43;1367
;35081;Clayes;86;1;0;118;36;105;51;53;23;0;2;11;14;501
;35082;Coësmes;77;2;0;228;29;204;75;126;43;2;0;28;35;849
;35084;Comblessac;47;1;0;93;16;84;36;46;25;0;0;23;15;386
;35085;Combourg;507;12;3;1055;179;682;334;384;120;10;0;81;167;3534
;35086;Combourtillé;46;4;2;155;16;76;28;54;20;3;0;3;11;419
;35087;Cornillé;57;3;0;167;23;124;46;80;29;0;0;18;24;571
;35088;Corps-Nuds;303;8;2;532;115;425;188;245;73;13;0;27;44;1975
;35089;La Couyère;30;2;1;62;14;64;21;36;13;0;0;15;18;277
;35090;Crevin;249;4;0;546;81;368;132;191;46;2;0;25;43;1687
;35091;Le Crouais;31;1;0;107;11;76;24;48;9;0;0;4;12;324
;35092;Cuguen;47;2;0;133;19;107;38;71;22;1;0;11;25;476
;35093;Dinard;1988;18;18;1565;624;928;773;432;129;33;4;52;269;6834
;35094;Dingé;108;0;0;231;63;204;81;151;45;2;0;25;46;956
;35095;Dol-de-Bretagne;573;12;3;894;221;610;324;349;89;13;1;48;104;3240
;35096;Domagné;186;5;0;451;78;315;98;173;38;3;1;27;34;1408
;35097;Domalain;125;3;2;431;44;298;91;192;62;4;0;41;52;1345
;35098;La Dominelais;99;2;1;213;29;179;65;111;39;2;0;16;26;781
;35099;Domloup;430;11;1;747;142;423;193;250;46;7;1;27;55;2334
;35101;Dourdain;71;3;1;221;31;172;45;92;25;5;0;17;26;709
;35102;Drouges;21;0;0;90;9;68;23;55;17;0;0;10;16;310
;35103;Eancé;16;0;0;74;8;56;17;45;16;1;0;7;8;248
;35104;Epiniac;96;3;0;263;39;187;62;116;27;6;0;23;30;852
;35105;Erbrée;139;4;1;316;73;251;106;156;47;1;1;38;36;1169
;35106;Ercé-en-Lamée;75;4;1;235;36;204;68;141;48;0;0;43;38;893
;35107;Ercé-près-Liffré;160;6;1;335;67;246;105;122;43;2;0;20;42;1148
;35108;Essé;59;1;0;184;33;163;58;98;24;3;0;11;24;657
;35109;Étrelles;187;7;1;562;83;322;131;210;57;2;2;28;64;1657
;35110;Feins;78;3;0;132;28;141;54;93;32;3;0;13;28;605
;35111;Le Ferré;29;1;1;116;17;91;23;62;20;0;0;16;25;402
;35112;Fleurigné;72;5;0;180;39;148;53;111;34;1;0;17;29;689
;35114;Forges-la-Forêt;22;1;0;41;11;28;11;24;12;1;0;11;10;171
;35115;Fougères;2210;76;14;2809;940;1986;1288;1201;306;40;4;131;419;11425
;35116;La Fresnais;228;4;1;428;85;357;138;205;61;1;1;27;44;1580
;35117;Gaël;92;0;0;246;42;206;77;140;50;1;0;31;45;930
;35118;Gahard;106;5;1;245;50;177;63;105;38;10;0;29;27;856
;35119;Gennes-sur-Seiche;43;4;0;132;21;127;55;72;27;2;0;16;21;519
;35120;Gévezé;599;12;1;974;192;609;267;299;75;9;0;56;74;3167
;35121;Gosné;152;1;1;364;69;267;106;140;47;6;1;15;43;1212
;35122;La Gouesnière;245;3;0;363;78;218;102;121;32;4;0;8;29;1202
;35123;Goven;389;4;0;732;147;558;239;359;100;9;0;74;103;2714
;35124;Grand-Fougeray;145;2;3;427;62;263;147;203;85;3;1;38;69;1448
;35125;La Guerche-de-Bretagne;390;6;1;688;141;531;248;302;89;2;0;49;124;2572
;35126;Guichen;947;23;3;1501;348;1088;564;644;191;14;1;91;202;5618
;35127;Guignen;267;9;2;748;99;530;192;340;84;7;1;52;81;2411
;35128;Guipel;133;2;0;301;58;229;76;135;35;2;0;11;55;1039
;35130;Hédé-Bazouges;267;6;2;520;95;348;120;212;55;9;0;34;50;1718
;35131;L'Hermitage;488;16;3;731;185;525;261;263;68;5;0;35;74;2655
;35132;Hirel;156;3;1;214;48;171;84;118;35;1;0;22;35;889
;35133;Iffendic;351;17;2;723;139;567;253;372;104;9;2;60;98;2697
;35134;Les Iffs;17;1;0;37;8;40;11;25;10;0;0;2;7;159
;35135;Irodouër;136;5;0;378;49;273;101;175;47;4;0;29;37;1235
;35136;Janzé;827;15;2;1526;293;1053;497;555;147;10;1;84;152;5161
;35137;Javené;241;9;0;584;90;271;140;122;49;5;2;14;49;1575
;35138;Laignelet;111;5;1;180;42;145;54;89;21;5;1;14;28;695
;35139;Laillé;593;12;3;914;215;619;279;371;82;11;2;45;99;3245
;35140;Lalleu;27;3;2;57;17;70;26;53;26;0;0;20;15;316
;35141;Landavran;50;2;0;118;21;111;21;62;18;1;0;14;13;432
;35142;Landéan;98;2;0;217;47;178;68;103;38;4;0;21;29;804
;35143;Landujan;52;1;0;154;26;131;68;72;22;2;0;6;15;549
;35144;Langan;69;1;0;178;37;139;48;70;24;0;0;16;28;610
;35145;Langon;100;5;1;191;42;156;90;152;43;1;0;37;33;850
;35146;Langouet;52;0;1;80;25;66;24;52;8;2;0;6;12;328
;35148;Lanrigan;7;0;0;19;3;17;4;11;6;0;0;3;8;79
;35149;Lassy;160;3;3;321;66;229;80;149;37;3;0;17;27;1098
;35150;Lécousse;454;11;1;697;139;432;209;229;63;5;0;25;93;2358
;35151;Lieuron;57;0;0;123;25;116;44;74;22;0;0;9;19;489
;35152;Liffré;925;24;9;1419;307;963;430;441;109;31;2;63;139;4862
;35153;Lillemer;19;0;0;58;12;51;15;23;8;1;1;4;15;208
;35154;Livré-sur-Changeon;78;5;0;290;35;238;75;163;55;1;1;27;54;1022
;35155;Lohéac;55;1;0;129;20;105;47;62;15;0;0;7;23;464
;35156;Longaulnay;34;0;0;117;15;68;21;52;13;2;0;5;10;338
;35157;Le Loroux;31;3;0;116;9;82;47;50;15;2;0;7;15;376
;35159;Lourmais;22;0;0;75;10;45;21;22;7;1;0;5;5;213
;35160;Loutehel;11;1;0;38;11;32;12;11;7;0;0;8;7;138
;35161;Louvigné-de-Bais;151;4;0;361;62;240;83;174;44;7;1;12;32;1171
;35162;Louvigné-du-Désert;256;5;1;569;116;403;215;255;86;3;0;50;103;2062
;35163;Luitré-Dompierre;125;2;0;345;35;231;109;151;44;3;1;16;47;1111
;35164;Marcillé-Raoul;47;1;0;114;21;109;45;69;29;2;0;13;15;466
;35165;Marcillé-Robert;46;3;1;142;23;124;48;75;32;1;0;24;20;539
;35166;Marpiré;61;2;0;177;25;155;64;82;22;1;0;9;15;614
;35167;Martigné-Ferchaud;166;2;0;381;70;283;158;216;70;5;2;46;83;1483
;35168;Val d'Anast;227;6;1;645;87;506;168;355;126;2;1;70;103;2298
;35169;Maxent;62;2;1;238;33;198;58;116;34;5;0;13;43;805
;35170;Mecé;29;1;0;94;15;97;25;51;15;1;0;15;11;356
;35171;Médréac;109;0;0;291;43;264;85;162;46;1;1;24;51;1078
;35172;Meillac;126;4;0;290;46;237;92;157;54;5;0;24;42;1076
;35173;Melesse;859;16;11;1265;284;777;387;400;112;23;0;58;121;4313
;35174;Mellé;49;2;0;79;25;78;37;67;22;0;0;11;19;390
;35175;Mernel;69;1;1;244;25;151;39;102;25;0;0;14;26;697
;35176;Guipry-Messac;521;17;1;1138;187;917;424;602;187;4;0;118;207;4322
;35177;La Mézière;672;11;3;1321;198;625;243;289;63;13;0;32;81;3551
;35178;Mézières-sur-Couesnon;108;2;2;324;51;236;75;126;31;9;0;22;28;1013
;35179;Miniac-Morvan;328;6;3;813;120;531;208;292;93;5;1;53;85;2539
;35180;Miniac-sous-Bécherel;42;0;0;124;21;105;40;74;20;0;0;17;11;454
;35181;Le Minihic-sur-Rance;219;3;3;261;68;202;107;112;24;7;0;7;30;1043
;35183;Mondevert;44;2;0;148;20;139;45;70;30;2;0;7;16;524
;35184;Montauban-de-Bretagne;530;7;6;1150;206;765;314;431;102;6;0;63;110;3690
;35185;Montautour;20;0;0;47;5;29;10;19;8;0;0;3;9;150
;35186;Mont-Dol;94;2;0;205;32;129;70;79;26;0;0;20;21;678
;35187;Monterfil;85;4;1;220;42;180;71;107;36;3;0;16;34;799
;35188;Montfort-sur-Meu;746;13;2;993;306;761;404;419;114;8;2;52;132;3953
;35189;Montgermont;564;7;4;623;192;325;237;183;40;8;0;25;80;2287
;35190;Monthault;14;1;0;41;6;34;20;20;10;0;0;5;6;157
;35191;Les Portes du Coglais;175;3;1;360;66;309;103;198;65;7;0;40;67;1395
;35192;Montreuil-des-Landes;13;0;0;35;4;31;15;19;4;2;0;7;6;136
;35193;Montreuil-le-Gast;218;10;1;356;89;265;120;115;24;7;1;16;40;1264
;35194;Montreuil-sous-Pérouse;101;1;0;190;41;128;56;80;25;2;0;13;28;666
;35195;Montreuil-sur-Ille;183;7;0;316;83;264;100;194;63;6;0;30;41;1286
;35196;Mordelles;928;24;3;1186;302;879;446;465;109;17;2;83;184;4627
;35197;Mouazé;153;4;1;290;73;191;75;99;30;7;1;11;20;954
;35198;Moulins;43;0;1;113;27;97;33;70;19;1;0;12;23;440
;35199;Moussé;16;0;0;61;9;51;16;27;12;0;0;3;9;205
;35200;Moutiers;50;3;0;135;26;122;48;75;31;1;0;8;22;522
;35201;Muel;61;0;0;132;17;118;42;84;13;0;0;17;27;511
;35202;La Noë-Blanche;49;0;0;128;33;145;50;112;42;1;0;19;33;611
;35203;La Nouaye;33;1;0;45;7;39;14;26;10;1;0;1;6;183
;35204;Nouvoitou;344;9;4;499;174;411;179;206;71;9;0;32;74;2012
;35205;Noyal-sous-Bazouges;24;1;0;61;11;49;22;41;5;0;0;5;13;232
;35206;Noyal-Châtillon-sur-Seiche;982;11;7;1226;367;777;439;447;110;14;1;45;124;4549
;35207;Noyal-sur-Vilaine;793;21;16;1440;281;762;389;345;93;31;0;39;117;4326
;35208;Orgères;564;12;1;836;220;596;268;317;90;10;3;49;89;3056
;35210;Pacé;1597;26;14;2615;567;1288;586;492;120;37;1;49;172;7564
;35211;Paimpont;134;10;1;259;56;225;85;120;59;4;0;36;33;1023
;35212;Pancé;88;4;0;189;36;157;71;75;26;0;0;21;36;703
;35214;Parcé;45;3;0;116;14;79;25;53;23;0;0;11;13;382
;35215;Parigné;105;6;0;218;33;172;51;120;42;0;0;19;29;795
;35216;Parthenay-de-Bretagne;169;5;0;257;61;229;86;85;22;1;0;12;17;944
;35217;Le Pertre;113;4;0;239;22;170;67;100;43;3;0;24;32;817
;35218;Le Petit-Fougeray;63;1;1;142;22;117;41;86;28;3;0;15;17;536
;35219;Pipriac;280;8;3;691;107;485;187;288;85;2;1;59;94;2291
;35220;Piré-Chancé;215;7;4;490;108;442;144;230;52;4;0;40;66;1803
;35221;Pléchâtel;200;4;1;426;87;400;139;244;81;2;0;47;65;1697
;35222;Pleine-Fougères;144;3;0;306;39;249;94;166;72;0;0;48;68;1188
;35223;Plélan-le-Grand;343;12;1;690;135;499;187;255;86;6;0;43;79;2336
;35224;Plerguer;185;6;0;461;73;337;138;218;87;6;0;33;70;1615
;35225;Plesder;37;1;1;138;18;110;25;55;20;2;0;12;19;438
;35226;Pleugueneuc;117;9;0;333;53;264;79;167;56;1;0;29;44;1152
;35227;Pleumeleuc;300;5;4;700;126;437;157;233;68;8;0;26;51;2113
;35228;Pleurtuit;1018;14;7;1052;377;792;445;414;103;13;1;65;142;4446
;35229;Pocé-les-Bois;119;4;1;242;45;178;73;96;27;1;0;8;30;823
;35230;Poilley;29;1;1;57;6;48;28;44;12;1;0;10;3;242
;35231;Poligné;103;3;1;245;40;147;59;78;36;1;1;23;26;763
;35232;Princé;20;1;0;60;10;39;19;35;16;0;0;11;4;216
;35233;Québriac;112;5;1;266;37;212;105;112;33;3;0;29;38;953
;35234;Quédillac;67;1;2;204;30;175;63;103;29;2;0;19;27;723
;35235;Rannée;71;1;1;189;36;148;65;103;29;1;0;17;26;688
;35236;Redon;1139;28;10;1489;429;992;551;523;116;31;5;90;191;5593
;35237;Renac;55;3;0;188;26;120;46;92;27;1;0;15;14;587
;35238;Rennes;22283;439;183;23448;7533;14646;9974;8062;1943;395;48;809;2528;92293
;35239;Retiers;341;11;2;649;134;507;255;303;95;7;0;55;105;2464
;35240;Le Rheu;1135;27;6;1518;393;935;480;471;98;18;0;45;105;5232
;35241;La Richardais;457;5;4;446;182;277;171;128;39;11;0;24;51;1795
;35242;Rimou;22;5;0;42;4;38;17;33;13;0;0;7;8;189
;35243;Romagné;165;9;1;499;91;296;108;171;54;7;2;26;52;1480
;35244;Romazy;18;0;0;41;4;36;12;23;7;0;0;6;9;157
;35245;Romillé;357;11;0;625;136;469;201;267;65;8;2;40;64;2246
;35246;Roz-Landrieux;77;3;1;331;40;207;59;115;38;1;1;23;31;926
;35247;Roz-sur-Couesnon;79;2;0;175;28;110;65;73;28;1;0;20;30;612
;35248;Sains;33;0;0;71;14;66;31;32;23;0;0;8;16;293
;35249;Sainte-Anne-sur-Vilaine;57;5;1;133;21;122;65;104;28;2;0;17;27;583
;35250;Saint-Armel;236;11;0;333;87;266;138;175;41;1;0;19;33;1340
;35251;Saint-Aubin-d'Aubigné;364;13;0;643;157;471;246;241;56;8;0;32;58;2289
;35252;Saint-Aubin-des-Landes;68;3;0;175;22;151;34;88;17;1;0;11;17;586
;35253;Saint-Aubin-du-Cormier;331;5;1;651;128;434;142;255;59;10;2;22;51;2090
;35255;Saint-Benoît-des-Ondes;115;3;0;165;42;120;53;62;11;0;1;15;19;607
;35256;Saint-Briac-sur-Mer;511;4;5;385;169;263;223;113;32;7;1;10;94;1818
;35257;Maen Roch;407;17;3;917;145;591;236;371;93;8;0;62;112;2963
;35258;Saint-Brieuc-des-Iffs;20;2;0;60;7;54;20;36;9;2;0;5;5;221
;35259;Saint-Broladre;80;2;0;162;16;127;45;89;27;1;0;22;28;598
;35260;Saint-Christophe-des-Bois;31;0;0;81;23;67;27;42;22;1;1;17;17;329
;35261;Saint-Christophe-de-Valains;14;2;0;39;3;33;7;20;12;1;0;4;3;139
;35262;Sainte-Colombe;16;0;0;54;8;44;8;27;6;0;1;3;10;177
;35263;Saint-Coulomb;474;5;3;522;137;346;192;155;56;7;0;30;65;1993
;35264;Saint-Didier;164;7;3;360;62;250;106;133;38;5;1;23;37;1190
;35265;Saint-Domineuc;175;2;0;464;49;327;94;168;55;4;1;37;58;1433
;35266;Saint-Erblon;416;6;3;519;138;367;176;208;51;6;0;27;68;1985
;35268;Saint-Ganton;19;2;0;75;11;51;21;39;14;0;0;6;12;252
;35270;Saint-Georges-de-Gréhaigne;30;1;0;66;9;44;21;34;13;1;1;9;9;239
;35271;Saint-Georges-de-Reintembault;89;7;0;207;29;161;90;117;40;1;0;24;45;810
;35272;Saint-Germain-du-Pinel;50;2;1;161;29;134;41;90;21;1;0;13;21;564
;35273;Saint-Germain-en-Coglès;158;8;0;331;70;237;122;172;60;2;0;25;41;1226
;35274;Saint-Germain-sur-Ille;87;2;0;142;49;129;64;73;24;3;0;2;14;590
;35275;Saint-Gilles;565;10;0;889;182;607;229;290;68;7;1;39;77;2964
;35276;Saint-Gondran;47;5;0;108;24;93;24;44;10;1;0;12;12;381
;35277;Saint-Gonlay;30;2;0;47;13;55;13;32;9;0;0;6;13;220
;35278;Saint-Grégoire;2306;23;36;3171;552;918;508;368;61;70;1;41;146;8202
;35279;Saint-Guinoux;92;3;1;209;32;149;51;97;34;1;0;17;15;700
;35280;Saint-Hilaire-des-Landes;69;3;0;182;23;152;33;79;30;4;0;24;21;621
;35281;Saint-Jacques-de-la-Lande;1370;35;14;1945;534;1204;670;634;130;30;1;58;155;6780
;35282;Rives-du-Couesnon;165;6;0;514;72;395;135;231;69;5;0;43;57;1691
;35283;Saint-Jean-sur-Vilaine;115;0;1;267;44;173;78;99;25;8;0;8;16;834
;35284;Saint-Jouan-des-Guérets;499;7;2;570;140;313;165;188;50;13;0;18;41;2006
;35285;Saint-Just;67;2;0;176;32;129;49;88;45;5;0;25;30;648
;35286;Saint-Léger-des-Prés;8;1;0;43;5;32;18;21;12;1;1;3;8;154
;35287;Saint-Lunaire;514;11;3;485;149;269;216;151;39;9;0;13;88;1947
;35288;Saint-Malo;8031;121;55;7030;2470;3999;3198;2195;528;133;5;258;833;28858
;35289;Saint-Malo-de-Phily;63;1;0;155;22;131;66;105;32;0;0;23;21;618
;35290;Saint-Malon-sur-Mel;33;3;0;77;13;64;35;47;12;2;0;15;23;325
;35291;Saint-Marcan;29;0;0;70;5;67;23;31;13;0;0;6;9;254
;35292;Saint-Marc-le-Blanc;111;4;1;257;46;259;88;152;61;0;0;36;45;1060
;35294;Sainte-Marie;169;4;1;432;78;259;127;190;58;2;0;33;52;1406
;35295;Saint-Maugan;42;1;0;89;19;67;21;38;10;1;0;11;9;308
;35296;Saint-Médard-sur-Ille;108;7;0;196;46;159;73;111;30;4;0;21;36;791
;35297;Saint-Méen-le-Grand;380;5;2;699;140;549;271;321;68;7;0;33;94;2569
;35299;Saint-Méloir-des-Ondes;545;11;2;721;180;527;265;278;77;8;2;46;75;2738
;35300;Saint-M'Hervé;93;4;0;236;38;164;67;121;45;3;0;30;53;855
;35302;Saint-Onen-la-Chapelle;58;3;0;211;27;158;54;80;20;1;0;15;16;642
;35304;Saint-Ouen-des-Alleux;76;1;0;248;29;173;64;101;35;7;0;29;27;790
;35305;Saint-Péran;26;1;0;69;17;49;27;34;4;0;0;4;9;242
;35306;Saint-Père-Marc-en-Poulet;257;12;4;446;100;350;135;194;50;6;0;37;40;1631
;35307;Saint-Pern;65;2;0;136;25;124;50;88;16;0;0;13;23;541
;35308;Mesnil-Roc'h;295;7;2;739;117;534;228;347;95;7;0;62;110;2541
;35309;Saint-Rémy-du-Plain;38;2;0;121;14;115;33;76;26;0;0;20;22;468
;35310;Saint-Sauveur-des-Landes;108;3;0;270;41;156;58;111;29;2;0;19;28;825
;35311;Saint-Séglin;28;0;0;99;11;75;21;43;20;0;0;12;19;328
;35312;Saint-Senoux;157;5;2;291;63;223;97;166;52;0;1;29;34;1120
;35314;Saint-Suliac;143;2;2;171;54;124;66;61;25;5;0;11;28;694
;35315;Saint-Sulpice-la-Forêt;177;2;2;244;66;215;96;86;18;3;0;22;32;963
;35316;Saint-Sulpice-des-Landes;38;1;1;123;10;95;34;68;16;0;0;15;17;418
;35318;Saint-Thual;39;0;0;151;25;142;35;77;27;2;0;9;10;516
;35319;Saint-Thurial;175;8;1;412;63;307;105;152;33;4;0;14;39;1313
;35320;Saint-Uniac;42;0;0;90;20;69;19;49;16;0;0;7;9;323
;35321;Saulnières;51;3;0;123;23;106;46;68;29;0;0;15;13;476
;35322;Le Sel-de-Bretagne;52;1;0;159;28;124;49;82;28;1;0;11;19;555
;35324;La Selle-en-Luitré;48;0;0;179;24;89;37;42;18;1;0;4;15;457
;35325;La Selle-Guerchaise;8;1;0;31;6;15;12;18;1;0;0;2;2;96
;35326;Sens-de-Bretagne;184;3;0;431;52;304;111;173;53;5;0;29;52;1396
;35327;Servon-sur-Vilaine;410;17;1;805;177;460;226;257;68;5;1;23;71;2521
;35328;Sixt-sur-Aff;144;2;2;391;53;273;135;183;51;1;2;26;55;1318
;35329;Sougéal;27;3;0;69;22;78;34;51;23;0;0;14;11;334
;35330;Taillis;84;3;0;148;25;122;58;91;26;1;0;8;25;591
;35331;Talensac;251;7;1;413;94;331;144;219;65;5;0;42;57;1629
;35332;Teillay;62;5;2;175;17;138;56;103;31;1;0;8;23;622
;35333;Le Theil-de-Bretagne;96;2;0;288;42;243;103;143;35;4;0;18;36;1010
;35334;Thorigné-Fouillard;1318;27;9;1419;428;955;453;377;76;21;2;34;110;5230
;35335;Thourie;49;2;0;122;13;116;31;71;38;1;0;15;20;478
;35336;Le Tiercent;11;2;0;38;6;26;2;12;5;0;0;4;3;110
;35337;Tinténiac;306;5;2;664;97;478;169;266;70;4;1;40;80;2182
;35338;Torcé;104;1;3;360;26;179;64;95;30;2;0;15;29;908
;35339;Trans-la-Forêt;30;3;2;90;19;64;46;67;14;0;0;19;25;378
;35340;Treffendel;86;4;1;233;28;161;58;106;26;2;1;9;22;738
;35342;Trémeheuc;22;0;0;75;14;38;17;11;7;1;0;7;12;204
;35343;Tresboeuf;79;4;0;186;24;142;68;124;36;2;0;33;19;718
;35345;Trévérien;43;2;0;141;18;122;38;64;33;0;0;19;26;506
;35346;Trimer;9;0;0;29;7;31;6;11;7;0;0;3;3;106
;35347;Val-d'Izé;181;3;1;491;72;357;151;205;70;2;0;32;61;1627
;35350;Vergéal;48;3;0;139;19;127;37;96;24;2;0;9;18;522
;35351;Le Verger;103;4;0;248;57;186;70;98;32;2;0;12;20;834
;35352;Vern-sur-Seiche;1197;21;8;1798;416;976;529;511;115;19;1;71;145;5805
;35353;Vezin-le-Coquet;785;15;6;797;250;601;284;316;73;15;2;42;86;3272
;35354;Vieux-Viel;13;0;1;37;7;30;17;32;12;0;0;6;10;166
;35355;Vieux-Vy-sur-Couesnon;74;1;0;204;34;150;58;83;34;5;0;20;21;684
;35356;Vignoc;178;6;3;344;75;250;77;112;27;8;3;16;48;1147
;35357;Villamée;24;0;0;39;9;46;14;37;19;0;0;6;6;200
;35358;La Ville-ès-Nonais;142;6;0;211;49;136;58;72;23;1;0;11;16;725
;35359;Visseiche;43;2;1;111;20;118;48;79;25;1;0;17;29;494
;35360;Vitré;2411;52;13;3346;740;1860;1075;1148;271;40;4;100;308;11369
;35361;Le Vivier-sur-Mer;156;2;1;200;32;91;54;55;15;0;0;12;27;646
;35362;Le Tronchet;82;0;0;172;32;134;48;83;28;2;0;19;22;622
;35363;Pont-Péan;578;12;2;690;193;529;266;235;56;12;0;32;70;2676
;ND;ND;142;7;1;209;35;100;30;40;10;6;0;9;12;602
;Total département;;116287;2514;822;173597;40624;114942;57587;65039;17868;2294;192;9378;19462;620606
Morbihan;56001;Allaire;340;12;2;659;106;475;208;279;103;3;0;38;104;2328
;56002;Ambon;233;6;0;382;70;243;112;148;50;2;0;30;58;1334
;56003;Arradon;1093;10;12;948;314;636;386;313;70;24;1;37;97;3940
;56004;Arzal;154;5;1;373;48;229;83;135;46;2;0;24;37;1135
;56005;Arzon;479;6;4;447;134;262;184;121;37;5;0;13;62;1755
;56006;Augan;111;1;0;282;41;174;71;135;43;1;0;28;35;922
;56007;Auray;2068;28;14;2067;599;1327;838;718;186;25;3;82;227;8182
;56008;Baden;833;10;11;976;247;573;329;266;78;7;0;42;109;3481
;56009;Bangor;174;3;2;102;69;99;117;70;23;9;0;15;61;745
;56010;Baud;593;13;3;1276;182;765;300;422;132;5;0;92;123;3906
;56011;Béganne;129;4;1;228;37;185;78;118;46;0;0;37;39;903
;56012;Beignon;136;5;0;357;45;210;60;109;22;1;1;12;26;983
;56013;Belz;582;13;7;656;185;480;209;233;62;8;1;34;73;2542
;56014;Berné;113;1;0;248;38;199;66;128;45;2;0;29;35;903
;56015;Berric;155;2;1;378;45;270;67;147;46;0;1;22;26;1161
;56017;Bignan;256;2;0;467;76;373;128;234;70;3;0;67;81;1759
;56018;Billiers;123;1;0;169;37;122;66;66;15;3;0;12;25;638
;56019;Billio;29;0;0;67;5;43;19;30;11;0;1;11;7;224
