Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Pays de la Loire;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;72354;Thoigné;7;0;0;26;4;27;10;14;8;0;0;7;9;112
;72355;Thoiré-sous-Contensor;3;0;0;12;4;12;1;9;5;0;0;2;1;50
;72356;Thoiré-sur-Dinan;35;3;0;58;5;46;27;28;11;1;0;10;12;236
;72357;Thorée-les-Pins;51;1;1;115;15;98;32;58;32;0;0;29;21;453
;72358;Thorigné-sur-Dué;133;2;1;249;42;165;77;126;47;3;0;26;45;917
;72359;Torcé-en-Vallée;127;0;2;245;33;161;71;115;34;4;0;30;55;877
;72360;Trangé;220;7;2;270;89;153;105;80;21;8;0;18;37;1011
;72361;Tresson;27;2;0;47;10;65;22;46;18;0;0;11;20;267
;72362;Le Tronchet;11;1;0;20;2;20;7;14;2;1;0;5;5;87
;72363;Tuffé Val de la Chéronne;127;4;0;254;58;187;109;135;55;4;1;31;71;1037
;72364;Vaas;96;7;0;222;48;181;77;139;48;2;0;46;54;919
;72366;Valennes;19;2;1;46;2;37;18;37;8;0;0;9;11;190
;72367;Vallon-sur-Gée;49;2;1;111;16;89;36;72;18;2;0;8;25;429
;72368;Vancé;16;1;0;39;13;37;14;30;12;0;0;11;12;187
;72369;Verneil-le-Chétif;35;1;0;75;22;83;29;54;26;1;0;21;26;374
;72370;Vernie;21;1;0;58;15;46;12;33;8;0;0;9;10;214
;72372;Vezot;6;0;0;12;2;10;1;9;1;1;0;5;6;53
;72373;Vibraye;238;5;4;446;78;289;150;187;89;2;1;49;86;1624
;72374;Villaines-la-Carelle;17;1;0;18;7;15;11;16;4;0;0;4;8;102
;72375;Villaines-la-Gonais;69;4;1;100;16;73;33;49;17;4;0;11;10;388
;72376;Villaines-sous-Lucé;30;3;0;113;9;112;34;78;35;1;0;21;28;465
;72377;Villaines-sous-Malicorne;120;2;0;180;32;116;54;75;28;1;1;18;28;656
;72378;Vion;117;1;0;286;53;141;84;125;42;0;0;33;38;921
;72379;Viré-en-Champagne;8;1;0;32;4;24;7;21;7;0;0;3;7;113
;72380;Vivoin;74;3;0;128;26;131;53;79;38;0;2;19;29;581
;72381;Voivres-lès-le-Mans;159;7;0;244;55;176;87;109;15;8;0;13;35;909
;72382;Volnay;59;5;0;139;18;105;50;100;25;1;1;29;28;561
;72383;Vouvray-sur-Huisne;13;0;0;25;2;5;12;16;3;0;0;2;4;82
;72385;Yvré-le-Pôlin;178;12;1;256;71;230;101;133;37;2;2;34;73;1129
;72386;Yvré-l'Évêque;694;6;7;732;223;457;337;265;84;14;1;47;137;3005
;ND;ND;111;1;0;122;22;70;34;39;4;1;0;1;13;419
;Total département;;61614;1797;354;86777;20987;58339;34538;37870;12281;860;160;8848;15611;340037
Vendée;85001;L'Aiguillon-sur-Mer;299;10;2;371;98;241;140;152;34;1;0;24;52;1425
;85002;L'Aiguillon-sur-Vie;341;6;2;557;125;398;181;209;46;3;0;25;44;1936
;85003;Aizenay;955;19;9;2179;325;1384;504;730;183;23;1;81;204;6597
;85004;Angles;524;6;4;619;110;385;168;199;48;3;0;30;58;2154
;85005;Antigny;90;3;1;257;37;122;42;93;28;2;0;11;31;718
;85006;Apremont;151;2;0;310;73;239;114;125;22;2;0;23;31;1094
;85008;Aubigny-Les Clouzeaux;737;17;2;1375;285;847;322;436;92;13;1;37;109;4274
;85009;Auchay-sur-Vendée;93;2;0;218;46;150;50;71;23;0;0;14;23;692
;85010;Avrillé;133;0;0;273;35;189;83;93;33;1;0;9;34;884
;85011;Barbâtre;287;6;6;296;87;174;118;116;32;2;0;17;50;1192
;85012;La Barre-de-Monts;327;7;0;418;97;244;145;139;39;2;0;33;51;1502
;85013;Bazoges-en-Paillers;94;0;2;308;34;199;58;108;24;5;1;6;20;860
;85014;Bazoges-en-Pareds;62;2;1;200;28;156;78;105;41;1;0;19;35;729
;85015;Beaufou;87;3;1;307;36;175;60;129;33;1;0;23;22;877
;85016;Beaulieu-sous-la-Roche;169;5;0;429;68;298;135;167;47;1;0;27;51;1396
;85017;Beaurepaire;166;7;3;478;60;311;104;163;38;4;0;6;41;1381
;85018;Beauvoir-sur-Mer;447;9;1;716;150;461;236;291;74;2;0;43;90;2521
;85019;Bellevigny;1104;11;16;1925;238;851;316;419;97;11;0;43;115;5146
;85020;Benet;370;6;3;771;144;515;259;342;95;9;0;34;129;2675
;85021;La Bernardière;138;2;3;313;56;230;110;135;37;1;0;13;35;1074
;85022;Le Bernard;119;1;0;247;40;195;71;104;27;0;1;11;28;846
;85023;Bessay;25;0;0;89;11;53;21;37;12;0;1;6;17;272
;85024;Bois-de-Céné;173;8;0;337;53;257;94;160;39;3;0;16;39;1179
;85025;La Boissière-de-Montaigu;183;2;0;462;61;299;106;184;38;9;0;19;44;1409
;85026;La Boissière-des-Landes;125;0;3;277;57;182;71;110;26;0;0;14;27;892
;85028;Bouillé-Courdault;44;2;2;112;14;64;30;41;15;2;0;14;10;350
;85029;Bouin;191;7;0;399;66;248;143;176;69;5;0;22;65;1391
;85031;Le Boupère;207;8;2;676;73;436;138;244;57;14;0;44;55;1954
;85033;Bourneau;60;1;0;112;19;100;48;63;19;2;1;14;20;460
;85034;Bournezeau;177;2;1;696;66;464;148;254;77;9;1;35;58;1989
;85035;Bretignolles-sur-Mer;989;10;7;937;207;537;282;265;55;12;0;29;123;3453
;85036;La Bretonnière-la-Claye;51;1;0;100;12;94;32;65;18;2;0;11;5;391
;85037;Breuil-Barret;59;0;0;112;12;87;31;66;18;0;0;12;22;418
;85038;Les Brouzils;235;14;0;559;64;328;130;188;46;6;1;16;75;1661
;85039;La Bruffière;327;10;0;688;125;482;244;289;63;10;0;31;80;2350
;85040;La Caillère-Saint-Hilaire;76;4;1;168;26;141;53;83;28;1;1;23;28;636
;85041;Cezais;24;1;0;49;11;32;15;20;4;0;0;12;7;175
;85042;Chaillé-les-Marais;138;5;2;317;49;245;98;185;64;3;0;36;47;1192
;85046;La Chaize-le-Vicomte;343;8;4;779;86;441;190;248;48;16;1;32;57;2253
;85047;Challans;3542;52;32;4272;1046;2176;1358;1074;237;55;4;145;405;14400
;85049;Champagné-les-Marais;147;2;0;280;51;227;90;153;42;2;0;23;36;1053
;85050;Le Champ-Saint-Père;180;2;0;321;53;227;95;137;31;2;1;23;42;1114
;85051;Chantonnay;737;18;8;1745;271;1101;436;646;189;19;2;99;165;5436
;85053;La Chapelle-aux-Lys;18;0;0;35;8;30;13;30;6;1;0;4;11;157
;85054;La Chapelle-Hermier;86;2;0;170;22;124;52;72;30;0;0;7;13;578
;85056;La Chapelle-Thémer;30;0;1;62;9;38;14;36;7;1;0;9;9;216
;85058;Chasnais;60;2;1;194;28;90;35;54;13;0;0;12;18;507
;85059;La Châtaigneraie;277;5;1;469;89;264;158;153;34;2;1;26;56;1536
;85061;Château-Guibert;110;3;0;304;46;189;70;107;32;2;0;24;28;913
;85062;Châteauneuf;97;5;1;180;28;155;37;70;20;1;0;15;9;619
;85064;Chauché;152;0;0;573;59;306;90;201;36;0;0;33;57;1506
;85065;Chavagnes-en-Paillers;281;7;1;750;129;396;212;209;61;10;1;20;59;2135
;85066;Chavagnes-les-Redoux;59;4;1;161;11;93;34;61;12;3;0;8;18;464
;85067;Cheffois;205;0;2;226;39;132;59;67;20;0;0;11;18;778
;85070;Coëx;345;4;2;562;119;366;191;206;52;13;0;33;63;1956
;85071;Commequiers;394;3;3;625;111;413;224;252;65;5;2;39;90;2227
;85072;La Copechagnière;69;2;0;275;12;137;31;75;22;1;0;11;18;654
;85073;Corpe;65;2;1;203;26;136;53;88;32;0;0;13;18;635
;85074;La Couture;11;1;0;46;5;22;13;16;4;0;0;2;6;127
;85076;Cugand;391;6;0;730;133;409;199;188;49;8;0;27;71;2210
;85077;Curzon;30;1;0;95;16;50;18;36;14;0;0;11;11;283
;85078;Damvix;75;2;0;137;23;94;49;70;19;1;0;16;33;521
;85080;Doix lès Fontaines;101;0;0;273;32;239;100;159;44;3;0;35;51;1036
;85081;Dompierre-sur-Yon;534;8;2;982;176;549;231;285;49;17;0;27;77;2936
;85082;Les Epesses;219;4;0;624;97;395;156;182;41;8;0;31;49;1806
;85083;L'Épine;251;7;7;280;99;158;135;85;27;7;1;10;33;1100
;85084;Essarts en Bocage;946;13;8;2530;224;1129;407;624;145;23;0;83;165;6296
;85086;Falleron;89;6;1;321;45;191;72;141;32;1;0;21;30;951
;85087;Faymoreau;11;0;0;34;2;33;8;20;5;0;0;4;7;125
;85088;Le Fenouiller;808;11;2;912;221;545;306;282;67;8;0;35;92;3290
;85089;La Ferrière;585;10;2;1114;188;710;262;366;75;7;1;33;81;3433
;85090;Sèvremont;400;5;2;1335;133;863;304;426;125;5;0;71;123;3792
;85092;Fontenay-le-Comte;1809;25;8;2553;517;1377;822;863;234;35;2;132;333;8711
;85093;Fougeré;79;3;1;254;34;158;60;89;18;4;0;10;11;723
;85094;Foussais-Payré;85;2;1;225;29;153;94;97;27;2;1;10;34;759
;85095;Froidfond;100;3;0;323;51;252;85;161;46;2;0;26;30;1078
;85096;La Garnache;460;13;2;920;193;580;261;380;94;5;0;46;116;3068
;85097;La Gaubretière;230;1;1;669;100;430;147;225;52;6;0;24;67;1953
;85098;La Genétouze;213;5;0;402;53;276;98;147;34;8;0;19;51;1306
;85099;Le Girouard;78;1;1;178;31;143;44;76;19;3;0;13;22;610
;85100;Givrand;360;1;0;401;93;261;123;130;25;9;0;14;36;1453
;85101;Le Givre;52;1;1;80;18;66;21;40;17;0;1;5;11;314
;85102;Grand'Landes;46;1;0;93;16;88;34;62;24;2;0;11;22;400
;85103;Grosbreuil;179;4;0;407;77;274;110;137;33;3;0;11;38;1273
;85104;Grues;96;2;0;181;38;115;39;82;26;2;0;11;17;609
;85105;Le Gué-de-Velluire;37;1;2;77;18;65;26;45;17;0;0;14;15;316
;85106;La Guérinière;245;2;2;246;83;146;98;84;16;8;1;11;33;975
;85108;L'Herbergement;265;6;3;886;105;416;145;206;38;8;1;20;46;2144
;85109;Les Herbiers;1719;26;14;3769;560;1977;922;989;262;48;1;113;254;10656
;85110;L'Hermenault;63;0;0;166;25;91;49;41;24;0;0;17;17;494
;85111;L'Île-d'Elle;110;2;0;239;50;193;86;139;39;0;0;32;39;930
;85112;L'Île-d'Olonne;408;2;6;515;127;353;174;205;44;6;0;16;69;1925
;85113;L'Île-d'Yeu;598;7;2;414;324;448;748;408;99;153;3;49;446;3698
;85114;Jard-sur-Mer;609;3;5;617;164;330;185;163;46;8;0;9;57;2197
;85115;La Jaudonnière;46;2;0;119;19;89;26;58;16;0;0;5;15;395
;85116;La Jonchère;42;1;0;77;10;69;19;35;11;0;0;10;8;283
;85117;Lairoux;51;0;0;133;10;88;40;58;16;1;0;9;28;435
;85118;Landeronde;217;3;2;480;82;328;128;170;38;8;0;20;51;1525
;85119;Les Landes-Genusson;188;3;2;465;52;345;107;203;56;5;1;27;58;1513
;85120;Landevieille;173;2;0;280;68;188;80;92;24;2;0;13;36;957
;85121;Le Langon;75;3;0;176;29;144;58;87;30;0;0;13;18;633
;85123;Liez;24;0;0;42;3;23;24;31;5;0;0;8;15;175
;85125;Loge-Fougereuse;31;1;1;75;7;48;15;34;4;0;0;5;11;232
;85126;Longèves;131;3;1;272;51;175;70;106;24;1;0;20;23;876
;85127;Longeville-sur-Mer;370;4;2;509;105;286;163;199;50;4;0;27;71;1790
;85128;Luçon;1240;20;6;1643;376;1030;559;573;155;9;2;67;207;5887
;85129;Les Lucs-sur-Boulogne;223;3;3;700;89;450;144;273;57;7;0;37;68;2054
;85130;Maché;89;3;0;291;50;203;78;134;34;3;0;28;26;940
;85131;Les Magnils-Reigniers;164;1;1;300;50;188;89;137;38;1;0;13;31;1013
;85132;Maillé;49;1;0;126;23;92;31;68;22;1;1;7;23;445
;85133;Maillezais;78;1;0;195;30;123;58;48;21;1;0;14;29;597
;85134;Mallièvre;32;1;0;44;15;21;19;16;3;0;0;2;10;163
;85135;Mareuil-sur-Lay-Dissais;265;8;1;517;89;379;122;201;48;6;0;31;37;1704
;85136;Marillet;4;0;0;15;4;12;7;12;1;0;0;2;9;67
;85137;Marsais-Sainte-Radégonde;42;4;0;89;11;58;24;42;10;2;0;10;23;316
;85138;Martinet;79;6;1;190;33;138;54;83;24;1;0;14;18;643
;85139;Le Mazeau;42;3;0;75;12;62;18;36;12;0;0;7;18;285
;85140;La Meilleraie-Tillay;162;2;2;353;57;209;79;107;28;2;0;28;38;1067
;85141;Menomblet;39;1;1;105;19;92;28;44;13;1;0;7;17;368
;85142;La Merlatière;68;0;0;171;36;139;54;47;12;0;0;6;18;552
;85143;Mervent;95;2;2;191;33;137;52;99;29;5;1;25;23;694
;85144;Mesnard-la-Barotière;123;2;0;286;32;204;58;85;19;4;0;11;24;848
;85145;Monsireigne;57;1;2;169;13;132;36;82;28;0;1;14;19;554
;85146;Montaigu-Vendée;2233;67;26;5359;751;2465;1082;1257;286;61;3;122;384;14097
;85147;Montournais;140;0;0;284;43;229;90;136;40;1;0;23;36;1022
;85148;Montreuil;80;0;2;140;21;115;43;66;20;0;0;15;21;521
;85149;Moreilles;28;0;0;52;6;48;18;40;13;1;0;4;4;214
;85151;Mortagne-sur-Sèvre;634;28;6;1178;231;765;408;442;72;10;1;47;111;3934
;85152;Les Achards;546;9;7;1311;153;606;273;282;68;10;0;23;99;3388
;85153;Mouchamps;139;7;2;680;65;440;135;260;65;2;0;21;63;1880
;85154;Mouilleron-Saint-Germain;92;2;2;347;46;232;93;136;38;3;0;21;40;1052
;85155;Mouilleron-le-Captif;1748;6;16;2277;232;674;317;305;70;39;0;26;85;5795
;85156;Moutiers-les-Mauxfaits;208;3;1;440;82;268;128;147;35;9;0;17;56;1394
;85157;Moutiers-sur-le-Lay;63;2;2;164;11;109;27;47;9;4;0;7;10;455
;85158;Mouzeuil-Saint-Martin;93;0;1;198;40;151;46;94;35;2;0;17;28;706
;85159;Nalliers;171;7;3;413;70;319;104;158;54;1;0;33;48;1381
;85160;Nesmy;299;6;5;521;116;350;165;204;47;11;0;23;60;1809
;85161;Nieul-le-Dolent;209;7;2;448;70;333;130;160;53;6;1;20;60;1499
;85162;Rives-d'Autise;152;11;0;403;52;247;115;164;47;3;0;26;37;1257
;85163;Noirmoutier-en-l'Île;764;17;5;807;278;425;333;219;50;16;2;29;128;3074
;85164;Notre-Dame-de-Monts;300;9;0;444;107;216;122;162;37;3;1;19;59;1478
;85167;L'Orbrie;113;2;2;167;42;116;36;55;12;2;0;4;15;566
;85169;Palluau;103;0;0;186;38;161;63;78;28;5;0;15;23;700
;85171;Péault;51;0;0;108;18;84;28;54;13;0;0;14;15;385
;85172;Le Perrier;201;3;2;373;76;233;127;153;40;1;0;34;70;1314
;85174;Petosse;52;1;1;118;19;96;36;50;12;1;0;11;15;412
;85175;Les Pineaux;25;1;0;130;13;91;30;63;10;0;0;8;9;380
;85176;Pissotte;134;3;2;220;50;124;74;78;19;2;0;12;25;743
;85177;Les Velluire-sur-Vendée;99;3;0;216;30;159;75;117;28;1;0;14;31;773
;85178;Le Poiré-sur-Vie;850;20;6;1900;273;1099;432;550;140;21;1;68;165;5525
;85179;Poiroux;91;4;1;180;32;150;59;83;15;3;0;13;24;654
;85181;Pouillé;51;0;0;119;9;83;33;49;15;0;0;14;12;385
;85182;Pouzauges;603;1;4;1289;210;714;306;362;93;17;0;53;106;3760
;85184;Puy-de-Serre;22;1;0;53;9;52;18;36;10;0;0;4;9;215
;85185;Puyravault;42;1;1;140;19;98;22;44;21;1;0;10;14;412
;85186;La Rabatelière;73;3;0;200;20;125;39;75;19;1;0;10;17;582
;85187;Réaumur;60;0;0;151;23;120;40;57;19;0;0;10;19;499
;85188;La Réorthe;62;2;1;216;25;133;41;99;27;1;0;20;30;658
;85189;Notre-Dame-de-Riez;237;5;0;384;77;216;131;152;46;2;0;16;44;1310
;85190;Rocheservière;243;6;2;663;84;430;157;248;60;1;0;31;44;1970
;85191;La Roche-sur-Yon;7832;128;54;9759;2528;5479;3271;2732;567;228;12;239;733;33562
;85192;Rochetrejoux;42;2;0;206;12;114;43;73;16;1;0;10;24;542
;85193;Rosnay;48;0;0;85;11;78;30;43;25;2;0;20;18;361
;85194;Les Sables-d'Olonne;9613;105;60;7984;2504;4248;2884;1994;469;87;10;206;815;30979
;85196;Saint-André-Goule-d'Oie;116;4;0;411;40;255;80;123;30;4;0;20;29;1113
;85197;Montréverd;251;7;4;734;98;505;194;230;71;11;0;23;64;2194
;85198;Saint-Aubin-des-Ormeaux;138;1;0;242;58;173;66;82;24;0;1;12;33;830
;85199;Saint-Aubin-la-Plaine;33;2;0;96;11;57;21;36;10;1;0;3;2;272
;85200;Saint-Avaugourd-des-Landes;68;4;0;196;29;168;58;75;26;1;1;14;27;667
;85201;Saint-Benoist-sur-Mer;73;1;0;90;14;59;29;22;9;0;0;5;15;318
;85202;Sainte-Cécile;76;2;0;296;31;212;74;141;28;1;0;20;47;928
;85204;Saint-Christophe-du-Ligneron;200;7;2;453;75;344;112;202;41;11;0;24;41;1512
;85205;Saint-Cyr-des-Gâts;32;1;0;101;10;70;35;41;16;0;0;11;10;327
;85206;Saint-Cyr-en-Talmondais;51;0;0;59;16;43;18;31;11;0;0;5;6;240
;85207;Saint-Denis-du-Payré;46;0;0;72;10;50;24;42;11;0;0;5;10;269
;85208;Saint-Denis-la-Chevasse;158;0;0;491;64;301;96;159;48;4;1;13;42;1377
;85209;Saint-Étienne-de-Brillouet;34;1;0;134;11;91;25;38;10;0;0;7;7;359
;85210;Saint-Étienne-du-Bois;110;5;0;354;48;257;90;173;52;1;0;29;36;1156
;85211;Sainte-Flaive-des-Loups;180;2;2;480;62;307;107;188;46;5;1;15;38;1435
;85213;Rives de l'Yon;395;6;4;784;151;523;200;321;97;12;0;37;66;2596
;85214;Sainte-Foy;296;1;0;492;103;276;106;144;21;4;0;12;34;1491
;85215;Saint-Fulgent;324;3;2;1114;98;500;168;238;54;10;0;24;51;2586
;85216;Sainte-Gemme-la-Plaine;193;4;3;406;73;283;96;144;38;3;0;19;45;1306
;85218;Saint-Georges-de-Pointindoux;139;3;0;324;47;230;82;131;41;1;0;11;31;1041
;85220;Saint-Germain-de-Prinçay;104;3;0;346;34;217;79;109;23;1;0;10;30;958
;85221;Saint-Gervais;264;8;0;456;90;345;154;217;60;3;1;39;65;1702
;85222;Saint-Gilles-Croix-de-Vie;1700;15;18;1661;425;766;524;397;81;17;0;31;181;5818
;85223;Sainte-Hermine;191;2;1;589;65;356;122;189;56;10;0;30;60;1672
;85226;Saint-Hilaire-de-Riez;2270;33;16;2271;611;1224;842;725;168;25;0;89;275;8548
;85227;Saint-Hilaire-des-Loges;154;10;1;309;51;272;107;175;62;2;1;31;52;1227
;85229;Saint-Hilaire-de-Voust;46;0;0;97;16;78;32;49;12;2;0;12;10;354
;85231;Saint-Hilaire-la-Forêt;95;2;0;150;22;109;40;59;17;0;0;8;16;519
;85232;Saint-Hilaire-le-Vouhis;40;2;0;203;17;164;40;90;24;0;0;14;14;610
;85233;Saint-Jean-de-Beugné;49;1;1;140;14;66;21;49;8;1;0;2;14;366
;85234;Saint-Jean-de-Monts;1385;20;12;1850;414;1046;615;595;159;20;1;86;252;6455
;85235;Saint-Juire-Champgillon;27;2;0;74;7;64;19;36;14;0;2;6;18;270
;85236;Saint-Julien-des-Landes;236;3;1;327;56;224;101;124;31;5;0;18;36;1161
;85237;Saint-Laurent-de-la-Salle;19;0;0;65;13;47;20;32;5;0;0;5;8;215
;85238;Saint-Laurent-sur-Sèvre;349;15;0;597;162;431;248;221;44;8;2;21;60;2159
;85239;Saint-Maixent-sur-Vie;93;1;0;198;30;132;52;77;21;2;0;14;23;644
;85240;Saint-Malô-du-Bois;135;5;0;328;70;201;82;96;29;3;0;12;43;1005
;85242;Saint-Mars-la-Réorthe;73;3;0;192;37;148;45;69;15;1;0;6;20;610
;85243;Brem-sur-Mer;402;5;1;521;102;311;168;178;39;4;0;18;46;1794
;85244;Saint-Martin-de-Fraigneau;73;1;0;208;18;127;40;74;15;0;0;5;21;583
;85245;Saint-Martin-des-Fontaines;8;0;0;39;4;23;5;12;4;0;0;3;6;105
;85246;Saint-Martin-des-Noyers;148;1;0;636;54;315;97;170;43;0;1;28;48;1541
;85247;Saint-Martin-des-Tilleuls;70;1;1;213;28;150;45;75;24;5;0;15;26;653
;85248;Saint-Martin-Lars-en-Sainte-Hermine;28;0;0;84;11;46;24;39;16;1;0;11;15;276
;85250;Saint-Mathurin;268;4;1;460;80;286;118;139;34;3;0;15;51;1459
;85251;Saint-Maurice-des-Noues;36;1;2;120;20;85;34;50;25;1;0;14;13;402
;85252;Saint-Maurice-le-Girard;60;0;1;112;17;80;23;46;13;0;0;6;7;366
;85254;Saint-Mesmin;154;7;3;369;57;239;78;119;48;1;1;27;37;1141
;85255;Saint-Michel-en-l'Herm;297;2;2;421;83;312;123;146;50;3;0;30;48;1518
;85256;Saint-Michel-le-Cloucq;101;5;0;244;30;157;68;106;38;2;0;24;39;815
;85259;Saint-Paul-en-Pareds;87;0;0;314;39;178;62;81;19;0;0;13;17;811
;85260;Saint-Paul-Mont-Penit;51;2;0;136;20;110;36;71;21;1;0;14;17;480
;85261;Sainte-Pexine;12;1;0;56;6;39;7;17;9;1;0;3;7;158
;85262;Saint-Philbert-de-Bouaine;239;11;0;629;100;476;170;259;55;7;0;25;61;2032
;85264;Saint-Pierre-du-Chemin;100;3;4;211;42;130;91;99;23;2;0;17;25;747
;85265;Saint-Pierre-le-Vieux;76;3;2;134;31;134;44;78;16;0;0;16;37;572
;85266;Saint-Prouant;83;2;2;350;41;231;86;107;45;2;0;14;31;995
;85267;Sainte-Radégonde-des-Noyers;73;2;1;185;27;128;37;76;13;2;0;10;23;576
;85268;Saint-Révérend;151;4;1;266;48;172;73;115;31;3;0;21;39;923
;85269;Saint-Sigismond;22;2;0;63;13;72;15;32;11;0;0;6;13;249
;85271;Saint-Sulpice-en-Pareds;16;1;0;70;8;55;26;33;17;0;0;7;17;251
;85273;Saint-Urbain;133;6;0;338;50;245;86;148;39;3;0;26;48;1121
;85274;Saint-Valérien;31;1;1;103;20;75;24;31;10;1;1;14;22;333
;85276;Saint-Vincent-Sterlanges;42;1;0;163;18;88;29;65;12;1;0;4;22;446
;85277;Saint-Vincent-sur-Graon;101;6;2;284;32;203;63;131;32;3;1;25;32;914
;85278;Saint-Vincent-sur-Jard;271;5;1;292;56;158;106;87;16;3;0;17;31;1045
;85280;Sallertaine;359;6;0;591;122;394;199;232;56;8;1;42;92;2102
;85281;Sérigné;80;4;0;168;39;134;58;83;17;1;0;16;33;636
;85282;Sigournais;57;1;2;218;27;139;34;91;20;1;0;16;9;615
;85284;Soullans;565;13;4;819;186;504;300;269;76;8;0;52;135;2930
;85285;Le Tablier;47;2;0;141;21;88;34;52;27;2;0;8;12;434
;85286;La Taillée;41;1;1;87;14;64;32;50;11;0;0;13;14;329
;85287;Tallud-Sainte-Gemme;31;0;0;79;12;70;26;34;11;0;0;3;7;274
;85288;Talmont-Saint-Hilaire;1265;20;14;1789;384;1008;508;483;119;19;2;50;172;5834
;85289;La Tardière;125;1;1;236;46;159;76;105;30;1;2;18;37;837
;85290;Thiré;38;1;0;127;8;66;22;36;14;0;1;8;4;326
;85291;Thorigny;77;4;0;212;39;174;46;104;20;6;0;14;23;719
;85292;Thouarsais-Bouildroux;54;2;0;128;15;79;30;57;10;0;0;11;15;401
;85293;Tiffauges;140;2;0;286;49;198;88;119;37;5;1;14;44;981
;85294;La Tranche-sur-Mer;551;9;9;644;188;355;226;194;43;5;1;29;83;2339
;85295;Treize-Septiers;244;7;1;653;102;403;168;211;51;10;0;16;65;1931
;85296;Treize-Vents;83;6;0;202;45;161;82;92;18;3;0;16;34;742
;85297;Triaize;81;4;0;178;29;129;43;95;27;1;0;18;37;641
;85298;Vairé;164;4;1;286;47;201;90;115;31;3;0;16;31;989
;85300;Venansault;491;11;5;1061;182;578;225;286;68;11;1;41;106;3067
;85301;Vendrennes;89;7;0;370;46;242;86;124;30;3;0;11;17;1025
;85302;Chanverrie;455;9;4;1462;189;709;308;405;99;10;0;48;100;3797
;85303;Vix;139;6;0;326;42;228;80;154;44;2;0;21;34;1076
;85304;Vouillé-les-Marais;47;1;0;129;12;79;34;64;19;1;0;11;16;412
;85305;Vouvant;76;1;1;161;27;99;43;52;23;0;1;6;12;502
;85306;Xanton-Chassenon;50;2;1;116;17;88;37;69;15;1;0;10;15;422
;85307;La Faute-sur-Mer;113;0;0;149;42;90;51;61;11;3;1;8;21;549
;ND;ND;198;2;0;281;25;120;35;34;4;8;1;3;10;721
;Total département;;80940;1446;584;137376;25556;81869;38465;45161;11402;1650;99;6004;14129;444680
Pays de la Loire;;;421597;10908;3082;633379;146414;412136;215906;238099;65523;7655;693;37637;78179;2271207
