Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Bourgogne-Franche-Comté;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;71199;Flagy;13;0;0;43;5;17;9;12;7;0;0;2;11;120
;71200;Fleury-la-Montagne;48;0;0;139;27;90;35;61;19;1;1;6;28;455
;71201;Fley;17;1;0;38;10;33;8;14;5;0;0;3;7;137
;71202;Fontaines;257;4;3;417;97;211;128;104;25;0;0;19;54;1319
;71203;Fontenay;6;0;0;5;0;10;2;7;1;0;0;2;3;36
;71204;Fragnes-La Loyère;221;6;3;329;64;199;106;90;26;10;0;9;39;1102
;71205;Frangy-en-Bresse;52;1;0;108;21;88;36;59;22;1;0;12;23;424
;71206;La Frette;25;0;0;56;8;30;14;17;3;1;0;9;12;176
;71207;Fretterans;16;0;0;52;12;33;13;31;7;0;0;7;27;198
;71208;Frontenard;14;0;0;36;1;31;11;17;14;0;0;4;12;141
;71209;Frontenaud;77;1;0;121;29;80;42;52;13;1;0;7;22;446
;71210;Fuissé;42;1;0;74;17;43;24;28;8;0;0;9;12;258
;71212;Génelard;138;3;1;323;36;150;90;91;32;0;0;17;46;929
;71213;La Genête;58;2;0;99;22;79;41;48;22;0;0;10;18;399
;71214;Genouilly;51;2;0;59;11;41;32;33;18;1;0;6;15;270
;71215;Gergy;313;3;1;464;100;323;163;200;50;7;0;40;66;1731
;71216;Germagny;19;0;0;28;4;22;22;25;5;0;0;4;10;140
;71217;Germolles-sur-Grosne;8;0;0;24;6;13;5;16;2;0;0;2;2;78
;71218;Gibles;59;0;0;79;34;81;53;55;18;0;0;11;17;408
;71219;Gigny-sur-Saône;50;4;0;97;27;64;36;34;13;2;0;8;20;355
;71220;Gilly-sur-Loire;40;0;0;114;11;61;35;43;12;0;0;8;19;343
;71221;Givry;567;6;6;782;190;418;249;172;61;3;1;28;96;2579
;71222;Gourdon;157;1;2;222;46;95;58;58;18;1;0;17;29;703
;71223;La Grande-Verrière;47;2;1;103;19;73;49;39;14;1;0;13;29;391
;71224;Grandvaux;7;0;0;25;3;15;5;5;3;0;0;3;1;68
;71225;Granges;72;1;0;107;20;75;21;32;8;1;0;7;16;361
;71226;Grevilly;2;1;0;5;2;5;2;5;0;0;0;1;2;25
;71227;Grury;38;1;0;104;10;54;30;36;17;3;0;10;14;319
;71228;Guerfand;21;1;0;33;4;24;17;11;5;0;0;3;3;122
;71229;Les Guerreaux;28;0;0;39;3;25;13;23;7;0;1;8;16;163
;71230;Gueugnon;836;10;0;1377;289;790;470;504;133;3;1;89;187;4690
;71231;La Guiche;54;5;0;101;13;58;25;49;14;0;1;10;23;353
;71232;Hautefond;17;2;0;52;11;30;7;15;5;0;0;6;13;160
;71233;L'Hôpital-le-Mercier;15;0;0;60;7;41;11;24;7;0;1;7;10;184
;71234;Huilly-sur-Seille;29;1;0;56;11;52;17;37;8;1;0;10;10;233
;71235;Hurigny;312;6;0;442;93;224;126;127;35;20;1;16;55;1457
;71236;Igé;93;2;0;196;24;105;66;70;19;2;0;11;11;599
;71237;Igornay;25;1;0;83;18;76;27;45;20;0;0;20;14;330
;71238;Iguerande;91;3;1;182;20;97;49;90;28;3;0;17;37;618
;71239;Issy-l'Évêque;61;0;0;136;17;72;45;44;15;0;0;9;20;419
;71240;Jalogny;40;0;1;68;16;54;19;26;7;0;0;5;20;257
;71241;Jambles;52;0;0;109;23;64;26;25;9;0;1;3;9;323
;71242;Joncy;53;0;1;95;19;52;21;23;11;1;0;7;22;306
;71243;Joudes;48;2;0;58;10;39;26;40;8;0;0;8;8;247
;71244;Jouvençon;29;1;0;86;9;58;27;37;20;0;1;11;15;292
;71245;Jugy;28;1;1;58;10;31;20;38;8;0;0;7;15;218
;71246;Juif;17;1;0;38;7;29;11;32;7;0;0;6;11;160
;71247;Jully-lès-Buxy;44;1;0;68;6;50;18;18;6;0;1;8;12;233
;71248;Lacrost;81;0;1;145;30;81;50;52;14;0;0;7;17;478
;71249;Laives;134;1;0;224;46;134;66;82;19;1;0;9;27;744
;71250;Laizé;136;3;1;234;50;132;48;64;16;0;0;8;26;717
;71251;Laizy;58;0;0;128;16;92;47;57;18;1;0;11;30;457
;71252;Lalheue;30;2;0;65;14;45;17;28;13;1;0;4;14;232
;71253;Lans;120;2;0;161;38;131;61;69;11;0;0;9;24;627
;71254;Lays-sur-le-Doubs;10;0;0;25;2;15;7;16;7;0;0;5;4;92
;71255;Lesme;22;1;0;35;4;21;12;20;8;1;0;2;7;133
;71256;Lessard-en-Bresse;51;1;0;104;19;75;31;40;12;0;0;4;19;357
;71257;Lessard-le-National;89;1;0;152;35;89;40;54;5;1;1;6;16;489
;71258;Leynes;91;1;0;79;26;52;24;36;12;2;1;5;20;350
;71259;Ligny-en-Brionnais;22;1;0;68;7;39;21;37;11;0;0;9;5;222
;71261;Loisy;67;1;1;102;21;86;51;50;12;1;0;12;14;418
;71262;Longepierre;6;0;0;24;6;18;10;18;6;1;0;5;8;102
;71263;Louhans;1380;25;11;1873;460;1166;727;689;209;14;3;133;313;7003
;71264;Lournand;36;0;0;64;7;37;19;33;14;0;0;2;8;219
;71266;Lucenay-l'Évêque;27;2;0;41;15;44;22;37;10;0;0;12;15;227
;71267;Lugny;88;2;0;153;31;93;46;78;30;0;0;14;38;572
;71268;Lugny-lès-Charolles;36;0;1;78;8;39;21;25;6;0;0;3;5;223
;71269;Lux;272;5;0;321;105;226;105;116;28;3;0;5;37;1223
;71270;Mâcon;4220;76;20;5288;1333;3339;1913;2186;468;85;4;193;506;19632
;71271;Mailly;16;2;0;30;4;17;11;11;1;0;0;1;5;99
;71272;Malay;26;0;0;63;4;28;14;27;3;0;1;7;8;181
;71273;Maltat;19;0;0;55;8;38;19;26;4;0;0;5;15;188
;71274;Mancey;35;1;0;72;16;52;28;31;7;2;0;4;14;262
;71275;Marcigny;158;3;0;317;66;191;96;115;39;4;1;20;63;1074
;71276;Marcilly-la-Gueurce;11;0;0;20;3;19;11;13;4;0;0;1;7;90
;71277;Marcilly-lès-Buxy;68;2;0;148;19;76;45;56;12;3;0;14;20;462
;71278;Marigny;15;0;0;36;2;17;10;8;6;1;0;2;2;100
;71279;Le Rousset-Marizy;58;3;0;109;23;71;41;70;18;0;0;18;27;438
;71280;Marly-sous-Issy;3;0;0;13;6;14;3;1;1;0;0;2;3;47
;71281;Marly-sur-Arroux;33;2;1;71;11;60;22;20;4;0;0;6;14;244
;71282;Marmagne;134;4;1;231;51;173;69;97;38;1;1;19;32;851
;71283;Marnay;49;1;2;116;20;65;31;41;12;1;0;6;16;360
;71284;Martailly-lès-Brancion;18;0;0;33;7;17;9;11;6;1;0;1;3;107
;71285;Martigny-le-Comte;42;0;0;71;15;50;28;38;11;1;0;16;19;292
;71286;Mary;29;0;1;56;13;39;7;19;5;0;0;5;7;182
;71287;Massilly;35;0;0;73;11;46;26;26;15;0;0;6;6;244
;71289;Matour;80;3;0;187;36;148;78;94;25;0;0;16;25;693
;71290;Mazille;34;0;0;69;18;35;17;19;6;1;0;5;5;210
;71291;Melay;56;2;0;165;20;122;47;86;30;0;0;14;29;571
;71292;Mellecey;186;2;2;308;56;149;79;86;8;3;0;15;43;937
;71293;Ménetreuil;33;0;0;69;14;59;27;23;9;0;1;7;16;259
;71294;Mercurey;143;1;3;258;52;136;91;79;23;2;0;10;34;832
;71295;Mervans;114;3;0;216;49;174;87;110;32;2;0;17;31;836
;71296;Messey-sur-Grosne;65;2;0;159;21;95;45;59;24;2;1;10;18;501
;71297;Mesvres;83;0;0;138;30;82;68;55;28;4;0;13;27;529
;71299;Milly-Lamartine;49;1;1;71;15;45;20;11;4;1;0;5;4;226
;71300;Le Miroir;61;0;0;85;18;90;32;63;18;0;0;13;24;403
;71301;Mont;17;0;0;38;6;18;5;13;7;0;0;3;5;112
;71302;Montagny-lès-Buxy;28;2;1;49;6;32;19;13;3;2;1;3;13;174
;71303;Montagny-près-Louhans;51;1;0;86;19;51;27;39;8;2;0;4;11;299
;71305;Montbellet;88;2;0;165;29;108;38;66;17;1;0;5;21;541
;71306;Montceau-les-Mines;2205;32;10;2291;801;1709;1171;1178;252;20;1;154;393;10218
;71307;Montceaux-l'Étoile;21;1;0;59;7;38;21;26;10;0;0;4;11;199
;71308;Montceaux-Ragny;6;2;0;9;2;5;1;2;0;0;0;0;2;29
;71309;Montcenis;358;7;2;358;115;216;172;132;28;4;1;19;59;1471
;71310;Montchanin;557;16;2;865;190;532;290;300;83;3;0;27;113;2979
;71311;Montcony;20;1;1;51;7;33;11;24;10;0;0;9;6;172
;71312;Montcoy;23;1;1;45;9;32;18;24;8;0;0;4;12;179
;71313;Monthelon;38;1;0;82;14;37;28;29;7;1;0;11;14;262
;71314;Montjay;12;0;0;29;10;16;14;20;4;0;0;1;2;109
;71315;Mont-lès-Seurre;16;0;0;37;3;22;11;7;5;0;0;6;9;116
;71316;Montmelard;18;2;0;63;7;40;17;28;10;0;0;15;11;211
;71317;Montmort;13;2;0;50;6;25;10;19;4;0;0;6;3;139
;71318;Montpont-en-Bresse;108;2;0;186;39;155;69;110;16;1;0;26;54;767
;71319;Montret;63;2;0;118;27;90;43;66;30;1;0;12;17;470
;71320;Mont-Saint-Vincent;28;1;0;54;15;23;22;19;8;1;0;6;13;190
;71321;Morey;18;2;0;35;4;19;9;16;5;0;0;6;12;126
;71322;Morlet;5;0;0;17;1;13;2;7;1;0;0;2;1;50
;71323;Mornay;16;1;0;26;6;17;13;13;3;0;0;2;6;103
;71324;Moroges;67;5;1;131;20;79;36;47;16;1;0;7;19;430
;71325;La Motte-Saint-Jean;114;3;0;225;30;155;82;114;24;3;0;30;44;824
;71326;Mouthier-en-Bresse;29;0;0;88;16;45;25;37;18;2;0;15;12;286
;71327;Mussy-sous-Dun;29;0;1;69;12;49;17;34;5;1;0;3;14;234
;71328;Nanton;57;1;0;104;19;84;39;50;15;0;0;11;25;406
;71329;Navilly;30;1;0;80;10;59;17;40;21;0;0;11;10;280
;71330;Neuvy-Grandchamp;42;4;1;165;25;112;43;68;21;0;0;14;11;505
;71331;Nochize;13;1;0;16;6;13;8;10;3;1;0;2;2;75
;71332;Ormes;41;1;0;101;13;54;35;42;13;0;0;6;16;323
;71333;Oslon;173;3;0;225;64;159;84;87;20;1;0;6;31;853
;71334;Oudry;40;1;0;73;16;53;19;34;14;2;0;7;8;267
;71335;Ouroux-sous-le-Bois-Sainte-Marie;3;1;0;11;1;11;2;6;1;0;0;2;2;40
;71336;Ouroux-sur-Saône;409;7;0;598;123;384;215;204;64;0;1;46;85;2137
;71337;Oyé;20;2;0;54;13;43;11;34;14;1;0;9;13;214
;71338;Ozenay;21;1;0;40;2;34;15;26;1;0;0;4;13;157
;71339;Ozolles;39;1;0;76;12;46;21;39;16;0;0;12;23;286
;71340;Palinges;115;6;0;268;42;197;104;125;30;0;1;23;44;956
;71341;Palleau;17;1;0;41;5;32;11;20;5;0;0;3;8;143
;71342;Paray-le-Monial;1004;12;11;1400;362;930;574;488;140;6;3;62;233;5226
;71343;Paris-l'Hôpital;25;0;0;63;10;22;19;22;8;2;0;4;7;182
;71344;Passy;3;0;0;12;4;8;5;3;1;0;1;0;4;41
;71345;Péronne;74;1;0;160;20;77;31;41;11;1;0;5;14;435
;71346;Perrecy-les-Forges;174;7;0;291;57;201;89;133;49;0;1;16;56;1075
;71347;Perreuil;41;1;2;95;24;72;35;46;17;1;1;7;13;356
;71348;Perrigny-sur-Loire;10;1;0;24;1;12;9;9;6;0;0;5;4;82
;71349;La Petite-Verrière;7;0;0;9;0;5;4;3;0;0;0;1;3;32
;71350;Pierreclos;127;4;0;171;42;90;56;57;16;1;0;8;28;599
;71351;Pierre-de-Bresse;198;5;0;356;70;196;138;157;32;1;2;32;61;1248
;71352;Le Planois;6;1;0;19;3;7;8;7;5;0;1;3;9;70
;71354;Poisson;49;2;0;111;12;77;29;38;17;1;0;7;20;363
;71355;Pontoux;23;0;0;42;9;35;12;27;6;2;0;2;8;166
;71356;Pouilloux;109;2;1;185;38;127;68;73;20;1;0;11;29;665
;71357;Pourlans;20;0;0;38;1;29;11;18;9;0;0;2;10;138
;71358;Pressy-sous-Dondin;12;1;0;14;4;9;9;12;6;0;0;5;4;78
;71359;Préty;70;0;1;114;24;69;45;43;7;0;0;3;12;389
;71360;Prissé;317;3;4;376;83;244;135;127;43;4;0;21;50;1408
;71361;Prizy;4;1;0;14;4;13;4;2;0;0;0;2;2;47
;71362;Pruzilly;25;0;0;66;9;42;33;18;6;0;0;0;8;207
;71363;Le Puley;6;0;0;18;0;11;5;9;0;0;0;1;3;53
;71364;La Racineuse;6;0;0;33;2;20;9;19;5;0;0;2;2;97
;71365;Rancy;44;1;0;105;19;68;41;53;17;2;1;8;25;383
;71366;Ratenelle;49;0;1;64;16;48;31;34;5;0;0;3;10;262
;71367;Ratte;42;0;0;65;11;66;20;24;10;0;0;5;15;258
;71368;Reclesne;23;2;0;63;10;41;20;28;9;0;1;8;9;215
;71369;Remigny;54;0;0;83;16;47;33;31;7;1;0;5;14;292
;71370;Rigny-sur-Arroux;74;2;1;116;22;81;34;49;20;1;0;20;24;446
;71371;La Roche-Vineuse;234;3;1;319;75;186;96;104;22;3;0;9;34;1086
;71372;Romanèche-Thorins;212;2;2;321;86;220;127;112;26;5;1;21;47;1182
;71373;Romenay;137;7;0;284;59;218;105;146;45;3;0;29;75;1109
;71374;Rosey;26;0;0;35;10;23;12;14;1;1;0;2;9;133
;71376;Roussillon-en-Morvan;27;1;0;42;8;43;18;32;12;0;0;12;15;212
;71377;Royer;15;0;0;23;15;11;8;7;2;0;0;1;6;89
;71378;Rully;208;5;2;324;61;174;107;97;27;3;0;22;54;1085
;71379;Sagy;117;0;0;209;39;144;69;105;37;0;1;23;45;788
;71380;Saillenard;89;4;0;171;23;90;57;59;17;0;1;20;16;547
;71381;Sailly;4;1;0;17;6;5;4;5;2;0;0;3;7;54
;71382;Saint-Agnan;60;4;0;120;21;74;42;56;16;1;1;10;27;430
;71383;Saint-Albain;57;3;1;89;13;66;22;42;16;0;0;3;12;325
;71384;Saint-Ambreuil;67;1;0;87;20;51;27;30;6;0;0;4;5;297
;71385;Saint-Amour-Bellevue;66;1;1;106;24;57;26;37;12;2;0;12;17;361
;71386;Saint-André-en-Bresse;11;0;0;15;0;13;10;6;1;0;0;1;2;60
;71387;Saint-André-le-Désert;22;1;0;54;7;29;8;25;5;0;0;9;12;173
;71388;Saint-Aubin-en-Charollais;31;2;0;93;19;57;31;35;7;0;0;5;15;296
;71389;Saint-Aubin-sur-Loire;22;0;0;59;6;37;21;22;6;0;0;2;9;185
;71390;Saint-Berain-sous-Sanvignes;121;3;2;180;35;130;68;78;25;0;0;17;34;692
;71391;Saint-Bérain-sur-Dheune;50;2;0;95;18;73;27;47;12;1;0;5;20;350
;71392;Saint-Boil;38;1;0;107;20;65;22;41;12;0;1;9;19;335
;71393;Saint-Bonnet-de-Cray;27;2;0;81;13;73;28;42;13;2;0;12;14;307
;71394;Saint-Bonnet-de-Joux;101;2;1;140;24;88;48;75;22;0;2;15;47;567
;71395;Saint-Bonnet-de-Vieille-Vigne;15;0;0;34;8;26;8;20;5;0;0;2;7;127
;71396;Saint-Bonnet-en-Bresse;28;0;0;79;12;62;29;40;23;0;0;17;19;308
;71397;Sainte-Cécile;23;1;0;44;9;36;27;20;5;1;0;7;9;183
;71398;Saint-Christophe-en-Bresse;92;1;0;213;40;123;74;76;33;1;1;21;40;715
;71399;Saint-Christophe-en-Brionnais;48;0;0;103;8;63;26;43;17;0;0;18;30;356
;71400;Saint-Clément-sur-Guye;26;0;1;32;9;15;15;11;2;0;0;3;7;122
;71401;Sainte-Croix;66;0;0;117;31;77;39;57;22;1;0;17;25;451
;71402;Saint-Cyr;93;1;0;166;36;88;55;47;14;0;0;7;20;527
;71403;Saint-Denis-de-Vaux;39;1;0;57;20;36;13;11;3;0;0;2;9;192
;71404;Saint-Désert;115;4;2;216;39;103;57;58;24;2;2;10;29;661
;71405;Saint-Didier-en-Bresse;19;0;0;40;6;19;13;12;6;0;0;4;9;129
;71406;Saint-Didier-en-Brionnais;12;1;0;23;0;24;3;15;1;0;0;5;7;92
;71407;Saint-Didier-sur-Arroux;15;0;0;48;3;35;21;22;8;1;0;2;8;163
;71408;Saint-Edmond;23;0;0;74;11;53;21;44;15;0;0;4;12;258
;71409;Saint-Émiland;25;1;0;65;11;37;13;13;6;1;0;3;3;179
;71410;Saint-Étienne-en-Bresse;69;1;1;125;34;99;36;71;20;0;0;16;27;498
;71411;Saint-Eugène;14;1;0;37;7;21;8;12;5;0;0;3;2;110
;71412;Saint-Eusèbe;145;4;0;305;42;156;62;79;17;3;0;9;22;846
;71413;Saint-Firmin;117;3;0;150;34;90;50;50;14;3;0;15;20;545
;71415;Sainte-Foy;5;0;0;29;4;13;11;10;7;1;0;4;6;91
;71416;Saint-Gengoux-de-Scissé;49;2;0;113;21;63;40;62;11;0;0;15;16;391
;71417;Saint-Gengoux-le-National;116;3;0;176;31;92;72;61;19;4;0;15;34;623
;71419;Saint-Germain-du-Bois;263;2;1;296;88;206;121;110;41;3;2;25;65;1224
;71420;Saint-Germain-du-Plain;287;2;4;449;81;276;158;162;43;6;0;23;74;1563
;71421;Saint-Germain-en-Brionnais;20;0;0;34;4;19;11;19;7;0;0;1;9;124
;71422;Saint-Germain-lès-Buxy;36;0;1;64;15;35;7;28;1;1;0;5;11;205
;71423;Saint-Gervais-en-Vallière;49;2;0;74;22;54;26;19;10;0;0;4;8;268
;71424;Saint-Gervais-sur-Couches;8;0;0;45;10;34;11;16;8;1;0;7;13;153
;71425;Saint-Gilles;26;3;1;44;13;27;19;29;9;0;0;6;11;187
;71426;Sainte-Hélène;37;1;0;93;15;58;22;33;12;0;0;11;8;291
;71427;Saint-Huruge;3;0;0;5;5;10;2;6;1;0;0;3;3;39
;71428;Saint-Igny-de-Roche;65;3;0;122;33;85;60;70;14;0;0;12;23;488
;71430;Saint-Jean-de-Vaux;49;2;0;66;17;43;31;21;7;0;0;5;18;259
;71431;Saint-Jean-de-Trézy;37;0;0;70;14;47;15;21;8;0;0;6;11;230
;71433;Saint-Julien-de-Civry;40;1;0;91;9;69;31;41;14;0;0;16;20;331
;71434;Saint-Julien-de-Jonzy;23;1;1;53;7;35;16;29;8;1;0;13;8;194
;71435;Saint-Julien-sur-Dheune;21;0;0;50;6;19;18;31;7;0;0;2;7;162
;71436;Saint-Laurent-d'Andenay;121;1;0;187;28;140;51;58;22;1;0;9;23;642
;71437;Saint-Laurent-en-Brionnais;24;0;0;92;12;46;16;33;6;0;0;10;11;249
;71438;Saint-Léger-du-Bois;45;0;0;80;22;75;43;59;26;0;0;13;29;392
;71439;Saint-Léger-lès-Paray;53;2;0;166;30;84;39;71;15;1;0;7;18;486
;71440;Saint-Léger-sous-Beuvray;40;1;0;55;16;62;23;23;11;0;0;11;15;257
;71441;Saint-Léger-sous-la-Bussière;25;0;0;42;10;28;14;21;5;0;0;1;8;155
;71442;Saint-Léger-sur-Dheune;161;5;1;299;60;161;84;91;39;3;3;26;55;989
;71443;Saint-Loup-Géanges;189;4;2;324;54;195;85;91;21;4;0;8;40;1017
;71444;Saint-Loup-de-Varennes;168;2;1;282;60;145;71;90;19;2;0;9;23;873
;71445;Saint-Marcel;1118;16;9;1166;312;709;443;420;78;17;2;49;122;4461
;71446;Saint-Marcelin-de-Cray;21;0;0;37;7;18;15;20;5;0;0;9;15;147
;71447;Saint-Mard-de-Vaux;35;0;0;62;8;33;25;19;4;0;0;10;12;209
;71448;Saint-Martin-Belle-Roche;209;2;1;312;56;176;81;82;19;1;0;15;39;993
;71449;Saint-Martin-d'Auxy;12;0;0;22;4;12;6;11;3;4;0;0;10;85
;71450;Saint-Martin-de-Commune;10;0;0;19;4;9;2;10;3;0;0;4;2;64
;71451;Saint-Martin-de-Lixy;7;2;0;16;5;10;6;12;3;0;0;3;3;67
;71452;Saint-Martin-de-Salencey;10;0;0;16;1;11;7;9;4;0;0;2;4;64
;71453;Saint-Martin-du-Lac;20;0;0;56;4;31;14;24;8;0;0;4;9;170
;71454;Saint-Martin-du-Mont;17;0;0;29;6;26;24;18;5;3;0;7;11;146
;71455;Saint-Martin-du-Tartre;17;0;0;31;7;17;9;13;2;0;0;4;12;113
;71456;Saint-Martin-en-Bresse;216;3;0;391;66;225;111;148;37;1;0;21;55;1275
;71457;Saint-Martin-en-Gâtinois;8;0;0;24;5;13;8;8;3;0;0;1;2;72
;71458;Saint-Martin-la-Patrouille;5;0;0;13;2;12;4;7;2;0;0;4;5;54
;71459;Saint-Martin-sous-Montaigu;57;0;1;71;29;51;10;14;8;1;0;6;9;257
;71460;Saint-Maurice-de-Satonnay;44;3;0;102;24;49;30;31;7;0;1;5;14;309
;71461;Saint-Maurice-des-Champs;3;0;0;12;0;8;3;4;2;0;0;1;3;36
;71462;Saint-Maurice-en-Rivière;44;1;0;84;18;73;37;48;11;1;0;2;13;332
;71463;Saint-Maurice-lès-Châteauneuf;45;0;1;105;16;69;43;39;10;2;0;13;17;360
;71464;Saint-Maurice-lès-Couches;18;1;0;35;6;20;10;15;7;0;0;1;7;120
;71465;Saint-Micaud;24;0;0;45;8;35;14;21;6;0;0;1;12;166
;71466;Saint-Nizier-sur-Arroux;9;1;0;34;3;13;7;8;2;0;0;4;2;83
;71468;Saint-Pierre-de-Varennes;114;1;1;160;33;116;61;67;20;3;0;10;18;603
;71469;Saint-Pierre-le-Vieux;20;5;0;67;13;32;22;27;11;2;0;3;8;211
;71470;Saint-Point;34;2;0;84;11;52;17;30;9;0;0;5;9;254
;71471;Saint-Privé;7;0;0;24;5;12;6;4;1;0;0;2;3;64
;71472;Saint-Prix;28;0;1;46;10;34;13;12;3;1;0;4;9;161
;71473;Saint-Racho;12;0;0;33;6;15;5;14;4;0;0;5;7;102
;71474;Sainte-Radegonde;17;1;0;32;7;19;7;14;7;0;0;4;5;114
;71475;Saint-Rémy;892;8;6;1085;328;681;399;381;93;11;1;35;137;4056
;71477;Saint-Romain-sous-Gourdon;66;1;1;98;18;56;33;39;14;1;0;10;17;355
;71478;Saint-Romain-sous-Versigny;0;0;0;24;5;13;5;6;4;0;0;1;5;63
;71479;Saint-Sernin-du-Bois;250;5;2;359;83;212;114;110;31;1;0;25;38;1230
;71480;Saint-Sernin-du-Plain;64;0;0;113;26;70;41;37;11;1;1;8;27;399
;71481;Saint-Symphorien-d'Ancelles;119;1;0;184;45;136;55;80;31;1;1;18;28;699
;71482;Saint-Symphorien-de-Marmagne;73;4;0;173;19;99;43;64;20;4;1;25;29;554
;71483;Saint-Symphorien-des-Bois;33;0;0;95;15;68;17;37;15;0;0;6;23;309
;71484;Saint-Usuge;125;3;0;226;51;154;79;95;36;3;1;13;57;844
;71485;Saint-Vallerin;25;3;3;54;11;41;16;16;4;1;0;4;15;192
;71486;Saint-Vallier;1214;20;4;1292;428;991;628;573;161;9;1;97;252;5669
;71487;Saint-Vérand;22;1;0;33;8;27;6;11;5;0;0;3;5;122
;71488;Saint-Vincent-des-Prés;14;1;0;20;4;14;4;7;2;0;0;1;2;69
;71489;Saint-Vincent-en-Bresse;41;0;0;120;19;68;23;46;21;0;0;14;14;366
;71490;Saint-Vincent-Bragny;88;2;0;211;25;152;45;62;22;2;0;9;37;656
;71491;Saint-Yan;116;5;1;244;34;130;67;108;37;1;0;16;32;792
;71492;Saint-Ythaire;10;0;0;24;2;18;3;11;8;0;0;7;5;90
;71493;Saisy;26;0;0;62;8;50;23;29;6;0;0;12;9;226
;71494;La Salle;72;1;1;102;19;75;31;33;9;1;0;0;8;351
;71495;Salornay-sur-Guye;73;2;0;123;14;99;46;61;28;0;0;12;32;491
;71496;Sampigny-lès-Maranges;12;0;0;19;5;12;16;21;10;0;0;4;5;105
;71497;Sancé;508;2;9;748;106;327;166;141;32;7;0;12;55;2113
;71498;Santilly;20;1;1;30;2;8;8;16;3;0;0;6;7;103
;71499;Sanvignes-les-Mines;566;8;0;668;187;461;281;252;79;3;1;48;117;2671
;71500;Sarry;5;0;0;36;4;12;4;8;4;0;0;3;3;80
;71501;Sassangy;17;0;0;26;5;18;14;16;2;2;0;3;9;111
;71502;Sassenay;237;3;3;309;72;198;126;125;26;0;1;26;41;1168
;71503;Saules;12;2;0;26;1;14;3;6;1;1;0;5;7;79
;71504;Saunières;8;0;0;12;4;7;5;10;0;0;0;0;0;46
;71505;Savianges;12;0;0;8;3;10;11;10;1;0;0;3;5;63
;71506;Savigny-en-Revermont;102;5;0;228;42;136;67;107;22;3;0;32;24;768
;71507;Savigny-sur-Grosne;12;0;0;39;4;18;10;9;8;0;0;6;6;112
;71508;Savigny-sur-Seille;26;1;0;80;18;67;14;28;9;0;0;8;8;258
;71509;La Celle-en-Morvan;31;3;0;84;21;67;40;46;17;0;1;9;18;336
;71510;Semur-en-Brionnais;41;0;0;108;11;84;34;42;12;0;0;11;27;371
;71512;Sennecey-le-Grand;291;6;1;457;117;355;207;249;61;6;0;41;78;1867
;71513;Senozan;145;3;0;238;49;154;62;78;14;2;0;7;33;786
;71514;Sens-sur-Seille;31;1;0;58;15;48;26;21;9;1;0;1;27;237
;71515;Sercy;18;0;0;23;5;11;4;10;2;0;0;1;10;85
;71516;Serley;35;0;1;101;23;87;43;57;19;1;0;15;21;403
;71517;Sermesse;17;0;0;48;7;25;11;16;4;0;0;8;2;138
;71518;Serrières;20;1;0;63;8;42;18;32;11;0;0;3;13;211
;71519;Serrigny-en-Bresse;18;0;0;28;3;18;9;10;8;0;0;3;6;103
;71520;Sevrey;204;1;1;209;40;172;76;79;28;1;0;12;31;854
;71521;Sigy-le-Châtel;10;0;0;12;1;10;6;10;3;0;0;1;2;56
;71522;Simandre;165;2;2;309;77;209;114;138;41;2;0;22;34;1116
;71523;Simard;91;0;0;223;25;170;68;100;28;0;0;15;37;756
;71524;Sivignon;9;2;0;36;7;28;12;15;2;1;1;3;3;119
;71525;Sologny;55;1;3;105;24;80;50;41;15;1;0;6;12;395
;71526;Solutré-Pouilly;61;1;0;79;20;41;25;15;6;3;0;3;18;272
;71527;Sommant;15;2;1;33;5;29;14;23;9;0;0;5;6;142
;71529;Suin;21;3;0;48;8;37;14;21;8;0;0;9;9;178
;71530;Sully;40;1;1;86;20;65;39;47;13;3;0;12;25;353
;71531;La Tagnière;17;1;0;38;7;27;12;18;8;0;0;4;15;147
;71532;Taizé;4;0;0;12;0;15;2;7;3;1;0;1;5;50
;71533;Tancon;48;2;0;94;21;64;38;37;16;0;0;7;17;345
;71534;Le Tartre;6;0;0;20;6;13;10;10;4;0;0;3;7;80
;71535;Tavernay;54;0;0;106;17;75;42;30;16;0;0;11;19;370
;71537;Thil-sur-Arroux;17;0;0;27;1;11;9;11;3;0;0;2;4;86
;71538;Thurey;38;0;0;77;14;60;27;35;9;0;0;8;13;281
;71539;Tintry;8;0;0;19;3;13;4;4;4;0;0;2;3;61
;71540;Torcy;324;1;2;419;101;330;162;175;54;1;1;23;55;1648
;71541;Torpes;32;2;1;61;6;50;21;37;13;0;0;6;12;241
;71542;Toulon-sur-Arroux;110;4;1;277;40;172;106;118;34;0;0;26;44;933
;71543;Tournus;720;8;6;971;290;619;454;349;92;7;0;55;156;3726
;71544;Toutenant;15;1;0;32;8;31;10;17;2;0;0;5;10;132
