Parc de voitures par vignette Crit'air et énergie au 01/01/2020;;;;;;;;;;;;;;;;
Région : Hauts-de-France;;;;;;;;;;;;;;;;
Source : SDES, RSVERO;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;Crit'Air 1;;;Crit'Air 2;;Crit'Air 3;;Crit'Air 4;Crit'Air 5;Electriques;Non classés;;;Total
;;;Essence;Gaz;"Hybride
rechargeable";Diesel;Essence;Diesel;Essence;Diesel;Diesel;"Electrique
et
Hydrogène";"Autres
énergies";Diesel;Essence;
;62673;Quéant;66;1;0;111;17;62;22;40;7;1;0;6;11;344
;62674;Quelmes;50;0;0;139;10;76;11;35;9;1;0;9;7;348
;62675;Quercamps;26;1;0;57;5;31;8;22;9;0;0;7;6;171
;62676;Quernes;56;1;0;90;5;53;19;32;15;0;0;9;7;286
;62677;Le Quesnoy-en-Artois;21;1;0;55;4;37;14;33;8;0;0;8;9;190
;62678;Quesques;39;0;0;132;13;81;24;49;17;1;0;8;8;372
;62679;Questrecques;29;0;0;73;13;47;18;24;5;1;0;1;7;219
;62680;Quiéry-la-Motte;107;4;1;174;26;82;20;37;7;3;0;8;18;487
;62681;Quiestède;69;0;0;150;29;79;21;50;17;0;0;6;10;431
;62682;Quilen;3;0;0;12;1;6;2;2;0;0;0;0;0;26
;62683;Quoeux-Haut-Maînil;8;0;0;48;5;31;5;11;12;0;0;3;6;129
;62684;Racquinghem;256;6;2;459;74;280;86;157;42;2;1;12;32;1409
;62685;Radinghem;18;1;0;54;6;25;12;21;6;1;0;3;4;151
;62686;Ramecourt;47;2;0;69;6;45;14;25;3;0;0;1;5;217
;62688;Rang-du-Fliers;598;10;4;875;155;506;178;265;65;8;1;23;70;2755
;62689;Ransart;42;1;1;78;15;47;10;19;4;0;0;3;6;227
;62690;Raye-sur-Authie;10;0;0;33;5;27;6;18;6;0;0;5;8;118
;62691;Saint-Augustin;69;6;1;196;19;114;24;60;15;0;1;5;21;532
;62692;Rebergues;26;0;0;79;2;42;8;26;16;0;0;10;3;213
;62693;Rebreuve-Ranchicourt;159;1;2;232;42;128;54;52;21;1;0;6;22;719
;62694;Rebreuve-sur-Canche;13;0;0;42;7;24;4;20;9;0;0;3;6;128
;62695;Rebreuviette;23;0;0;57;4;43;9;18;5;0;0;4;4;167
;62696;Reclinghem;8;2;0;41;5;28;5;18;9;0;0;5;1;122
;62697;Récourt;21;1;0;62;3;30;9;20;6;0;0;4;5;161
;62698;Recques-sur-Course;30;0;2;68;6;25;17;17;4;0;0;2;5;176
;62699;Recques-sur-Hem;59;1;0;139;18;93;17;36;17;0;0;12;15;407
;62700;Regnauville;10;0;0;45;6;22;11;18;8;0;0;2;6;128
;62701;Rely;31;1;0;103;10;53;11;37;9;0;0;7;13;275
;62702;Remilly-Wirquin;28;2;0;69;11;46;18;29;4;2;0;5;17;233
;62703;Rémy;43;1;1;71;5;49;21;22;6;1;0;2;1;224
;62704;Renty;42;0;1;132;14;83;24;37;16;1;1;7;11;368
;62705;Rety;148;5;0;372;47;256;64;137;45;2;0;25;47;1148
;62706;Richebourg;368;5;3;599;90;333;113;163;33;5;1;23;57;1793
;62708;Riencourt-lès-Bapaume;1;0;0;4;1;1;0;2;0;0;0;1;0;11
;62709;Riencourt-lès-Cagnicourt;26;0;0;48;8;30;9;16;8;3;0;0;4;152
;62710;Rimboval;4;0;0;32;2;12;5;13;7;0;0;1;0;77
;62711;Rinxent;298;1;1;554;69;319;109;164;54;2;0;24;40;1636
;62712;Rivière;156;1;1;221;37;139;56;65;18;3;0;5;14;715
;62713;Robecq;159;6;0;265;60;172;55;90;34;3;0;7;35;887
;62714;Roclincourt;142;1;0;165;31;73;41;50;5;3;0;3;9;524
;62715;Rocquigny;20;2;0;51;2;23;9;23;9;0;0;5;4;149
;62716;Rodelinghem;42;0;0;106;9;74;13;39;11;1;0;5;8;310
;62717;Roëllecourt;53;0;0;118;12;51;25;46;9;0;0;1;14;330
;62718;Roeux;198;3;2;249;57;159;55;85;17;2;0;9;22;858
;62719;Rollancourt;23;0;0;55;7;28;11;30;7;0;0;3;5;169
;62720;Rombly;4;0;0;7;4;5;1;3;0;0;0;0;0;24
;62721;Roquetoire;215;5;1;389;50;244;79;131;30;0;0;15;38;1197
;62722;Rougefay;6;0;0;14;2;7;2;7;2;0;0;3;2;45
;62723;Roussent;19;0;0;54;6;27;10;13;4;0;0;5;3;141
;62724;Rouvroy;817;19;2;1309;245;826;368;466;118;3;0;40;80;4293
;62725;Royon;8;0;0;29;2;19;5;7;2;0;0;1;2;76
;62726;Ruisseauville;11;0;0;43;5;25;5;17;3;0;0;1;4;114
;62727;Ruitz;267;10;1;414;64;208;87;86;34;2;0;12;20;1206
;62728;Rumaucourt;92;5;0;108;24;85;36;47;8;1;0;11;7;424
;62729;Rumilly;9;0;0;35;4;26;7;16;7;0;0;3;3;110
;62730;Ruminghem;123;7;0;333;37;242;64;113;32;4;0;24;22;1002
;62731;Ruyaulcourt;29;0;0;52;7;29;8;23;3;1;0;0;2;155
;62732;Sachin;35;0;0;83;9;44;12;23;7;1;0;3;6;224
;62733;Sailly-au-Bois;23;0;0;53;7;30;13;22;12;0;0;2;3;165
;62734;Sailly-en-Ostrevent;72;4;0;132;23;87;34;41;14;2;0;5;15;429
;62735;Sailly-Labourse;322;5;1;332;97;263;110;132;35;2;0;11;41;1351
;62736;Sailly-sur-la-Lys;580;20;2;868;148;490;141;178;39;5;0;16;68;2554
;62737;Sains-en-Gohelle;721;13;2;1042;168;647;258;355;90;12;0;39;78;3425
;62738;Sains-lès-Fressin;4;0;0;33;4;20;13;9;5;0;0;6;6;100
;62739;Sains-lès-Marquion;34;0;2;64;9;44;15;24;8;1;0;2;6;209
;62740;Sains-lès-Pernes;25;0;0;56;8;50;11;21;3;0;0;4;5;182
;62741;Saint-Amand;17;0;1;25;4;17;4;13;5;0;0;0;1;87
;62742;Saint-Aubin;34;0;0;73;11;41;14;13;4;0;1;2;3;197
;62743;Sainte-Austreberthe;63;0;1;138;23;42;13;25;7;0;0;4;4;320
;62744;Sainte-Catherine;652;8;6;652;129;268;151;123;28;5;0;11;33;2066
;62745;Saint-Denoeux;13;0;1;20;5;24;4;7;2;0;0;0;6;83
;62746;Saint-Étienne-au-Mont;497;7;1;752;163;498;231;263;74;8;0;31;58;2584
;62747;Saint-Floris;75;3;3;156;19;82;24;23;10;0;0;1;6;403
;62748;Saint-Folquin;247;4;0;589;67;343;67;170;40;11;4;24;42;1607
;62749;Saint-Georges;32;5;0;68;8;44;20;17;3;2;0;5;10;215
;62750;Saint-Hilaire-Cottes;70;1;1;162;16;102;28;55;17;0;0;11;19;482
;62751;Saint-Inglevert;87;2;0;186;23;86;16;45;11;1;0;4;13;475
;62752;Saint-Josse;148;1;0;271;40;143;46;65;16;2;0;11;20;763
;62753;Saint-Laurent-Blangy;1034;13;6;1503;259;726;299;316;70;10;0;20;73;4328
;62754;Saint-Léger;52;1;1;83;16;61;24;29;9;0;0;1;10;288
;62755;Saint-Léonard;895;5;7;1391;160;392;161;175;25;29;0;15;49;3305
;62756;Sainte-Marie-Kerque;103;5;0;349;35;225;51;139;39;7;0;12;22;989
;62757;Saint-Martin-lez-Tatinghem;807;11;3;1173;220;588;255;306;86;13;1;30;105;3599
;62758;Saint-Martin-Boulogne;1586;12;13;1899;454;1070;488;504;126;9;1;43;124;6330
;62759;Saint-Martin-Choquel;40;0;0;93;14;55;23;47;15;1;0;7;6;302
;62760;Saint-Martin-d'Hardinghem;26;1;1;70;1;31;14;19;9;0;0;3;5;180
;62761;Saint-Martin-sur-Cojeul;28;0;0;58;9;30;5;13;2;0;0;1;1;147
;62762;Saint-Michel-sous-Bois;4;0;0;29;4;13;2;9;6;0;0;4;3;74
;62763;Saint-Michel-sur-Ternoise;100;0;0;196;24;105;37;79;18;1;0;5;22;587
;62764;Saint-Nicolas;568;7;1;587;168;368;182;195;47;11;1;17;55;2206
;62765;Saint-Omer;1302;33;9;1731;383;1093;580;627;212;13;1;61;198;6241
;62766;Saint-Omer-Capelle;73;2;2;245;32;147;32;77;20;3;0;12;13;657
;62767;Saint-Pol-sur-Ternoise;411;10;3;735;139;412;213;257;66;3;2;29;66;2348
;62768;Saint-Rémy-au-Bois;7;0;0;21;1;10;2;16;1;0;0;1;0;59
;62769;Saint-Tricat;107;3;2;179;23;94;25;49;20;1;0;11;15;529
;62770;Saint-Venant;360;3;4;589;139;309;170;196;47;4;3;23;68;1917
;62771;Sallaumines;590;19;3;991;192;915;309;712;184;2;0;64;78;4058
;62772;Salperwick;121;1;3;173;14;55;19;32;9;4;0;1;9;442
;62773;Samer;446;9;3;857;112;449;182;246;63;4;0;21;51;2444
;62774;Sangatte;637;9;3;858;168;560;197;254;75;6;1;15;68;2853
;62775;Sanghen;24;0;0;72;6;35;8;33;11;0;0;3;5;198
;62776;Sapignies;12;0;0;45;7;25;6;16;5;1;0;1;2;120
;62777;Le Sars;13;0;0;29;1;23;6;14;8;0;0;3;3;101
;62778;Sars-le-Bois;2;0;0;22;3;9;2;6;3;0;0;3;0;50
;62779;Sarton;10;0;0;44;6;25;6;13;8;0;0;1;3;118
;62780;Sauchy-Cauchy;37;1;0;65;11;51;15;30;5;0;0;8;6;230
;62781;Sauchy-Lestrée;38;2;0;79;9;55;20;37;14;0;0;10;10;276
;62782;Saudemont;59;5;0;93;21;54;18;20;4;0;0;2;6;283
;62783;Saulchoy;15;1;0;54;3;35;12;29;9;0;0;6;5;170
;62784;Saulty;63;1;0;133;18;87;21;62;5;0;0;11;13;414
;62785;Savy-Berlette;109;2;1;223;31;104;45;43;12;1;0;3;14;587
;62786;Selles;22;0;0;65;10;44;10;22;13;0;0;7;4;197
;62787;Sempy;15;0;0;52;3;35;9;26;11;1;0;2;2;156
;62788;Seninghem;38;3;0;144;14;98;19;51;28;3;0;10;16;424
;62789;Senlecques;13;0;1;66;6;35;6;27;6;1;0;3;0;164
;62790;Senlis;10;0;0;35;3;30;1;12;7;0;0;2;3;103
;62791;Séricourt;4;1;0;11;1;7;1;5;0;1;0;1;1;33
;62792;Serques;145;3;0;256;39;158;46;68;23;2;0;17;12;769
;62793;Servins;160;3;0;226;24;135;39;53;5;0;0;3;10;657
;62794;Setques;60;0;0;110;18;75;36;37;11;0;0;4;19;371
;62795;Sibiville;13;1;0;19;4;15;2;7;1;0;0;0;1;64
;62796;Simencourt;66;1;0;129;24;67;21;27;6;2;0;5;6;354
;62797;Siracourt;22;1;0;51;14;32;10;14;3;0;0;3;6;157
;62798;Sombrin;18;0;0;45;6;26;9;19;5;0;0;0;4;132
;62799;Sorrus;127;1;0;196;31;111;23;34;12;1;0;5;15;555
;62800;Souastre;36;0;0;71;4;39;10;30;6;1;0;7;5;210
;62801;Souchez;408;8;1;520;94;285;142;108;29;5;0;13;40;1652
;62802;Le Souich;1;0;0;26;1;23;4;13;8;0;0;1;3;81
;62803;Surques;44;1;0;133;6;70;23;57;21;0;0;11;13;379
;62804;Sus-Saint-Léger;16;0;0;73;7;53;4;29;15;0;0;2;6;205
;62805;Tangry;19;2;0;46;9;34;7;15;6;0;0;5;4;146
;62806;Tardinghen;16;0;1;40;4;20;3;3;3;0;0;2;3;95
;62808;Teneur;22;0;0;38;10;27;11;17;3;0;0;2;7;139
;62809;Ternas;11;0;0;19;1;20;3;13;4;0;0;1;3;75
;62810;Thélus;174;2;0;275;49;126;53;55;13;2;0;7;23;780
;62811;Thérouanne;124;0;0;261;33;142;41;86;26;2;0;10;25;751
;62812;Thiembronne;46;2;1;153;17;118;25;70;14;0;0;6;10;463
;62813;La Thieuloye;28;1;0;113;14;70;18;27;12;0;0;4;6;294
;62814;Thièvres;18;0;0;33;5;22;7;11;2;0;0;0;1;99
;62815;Tigny-Noyelle;13;0;0;39;7;23;4;11;3;1;0;1;1;104
;62816;Tilloy-lès-Hermaville;20;1;0;46;2;28;10;16;6;0;0;1;3;134
;62817;Tilloy-lès-Mofflaines;228;2;0;434;55;135;67;61;12;4;0;6;14;1019
;62818;Tilly-Capelle;12;0;0;21;2;24;10;12;5;0;0;1;3;90
;62819;Tilques;131;1;1;241;35;116;57;59;17;2;0;12;16;688
;62820;Tincques;88;0;0;210;19;91;31;45;14;0;0;5;8;510
;62821;Tingry;37;0;0;67;13;35;14;10;3;0;0;3;9;192
;62822;Tollent;2;0;0;18;2;10;4;10;2;1;0;1;2;53
;62823;Torcy;7;0;0;31;2;22;5;15;2;0;0;3;1;88
;62824;Tortefontaine;24;0;0;44;5;32;15;19;3;0;0;4;3;148
;62825;Tortequesne;97;3;0;164;30;93;32;48;12;0;0;1;19;498
;62826;Le Touquet-Paris-Plage;1140;7;17;1027;305;417;326;172;33;22;1;17;159;3642
;62827;Tournehem-sur-la-Hem;101;0;0;283;36;163;43;109;25;0;0;21;19;800
;62828;Tramecourt;5;0;0;11;1;8;4;6;0;0;0;0;1;36
;62829;Le Transloy;43;1;0;91;10;50;20;41;7;2;0;2;2;270
;62830;Trescault;11;0;0;28;3;18;7;15;6;0;0;2;7;98
;62831;Troisvaux;32;1;0;67;15;41;11;13;3;0;0;4;6;193
;62832;Tubersent;67;0;0;119;12;82;23;32;8;1;0;5;14;363
;62833;Vacquerie-le-Boucq;4;0;0;20;0;9;2;4;2;0;0;1;0;43
;62834;Vacqueriette-Erquières;17;0;0;50;1;29;7;29;6;1;0;4;3;147
;62835;Valhuon;43;1;0;136;14;50;28;40;13;0;0;6;12;343
;62836;Vaudricourt;184;1;0;247;43;111;52;33;15;5;0;2;13;705
;62837;Vaudringhem;43;1;1;111;9;62;13;45;13;0;0;10;5;313
;62838;Vaulx;4;0;0;8;3;9;1;7;1;0;0;1;4;39
;62839;Vaulx-Vraucourt;72;0;0;183;25;128;37;61;30;1;0;3;16;557
;62840;Vélu;11;1;0;27;4;21;6;14;1;0;0;2;2;90
;62841;Vendin-lès-Béthune;330;6;1;395;103;270;141;158;44;3;0;13;55;1519
;62842;Vendin-le-Vieil;893;19;6;1584;249;902;284;413;94;8;1;34;93;4580
;62843;Verchin;17;0;0;50;2;30;3;24;6;0;0;3;4;139
;62844;Verchocq;27;1;0;139;15;81;16;40;14;0;0;10;17;360
;62845;Verlincthun;49;0;0;126;5;63;10;30;4;0;0;2;7;296
;62846;Vermelles;492;18;2;723;160;491;234;290;69;3;0;28;56;2567
;62848;Verquin;511;8;2;667;130;351;168;164;39;3;0;19;50;2113
;62849;Verton;344;3;3;584;93;304;99;158;39;5;1;11;54;1699
;62850;Vieil-Hesdin;33;1;0;89;5;48;19;22;10;0;0;6;5;237
;62851;Vieille-Chapelle;116;1;0;177;29;83;38;45;11;1;0;3;10;514
;62852;Vieille-Église;125;6;1;318;38;177;39;91;33;2;1;17;26;875
;62853;Vieil-Moutier;29;0;0;71;8;56;18;25;9;1;0;3;2;223
;62854;Villers-au-Bois;83;7;1;128;22;58;19;32;5;1;1;1;7;365
;62855;Villers-au-Flos;15;0;0;41;10;23;14;23;6;0;0;0;1;132
;62856;Villers-Brûlin;34;0;0;72;15;41;18;29;1;0;0;2;6;218
;62857;Villers-Châtel;9;1;1;31;4;20;4;14;0;1;0;0;2;87
;62858;Villers-lès-Cagnicourt;25;0;0;47;10;25;8;11;5;0;0;5;8;144
;62859;Villers-l'Hôpital;10;0;0;45;3;31;7;22;9;1;0;3;9;141
;62860;Villers-Sir-Simon;14;0;0;24;2;14;5;5;1;0;0;0;1;67
;62861;Vimy;711;10;4;819;196;423;230;214;44;6;1;21;60;2739
;62862;Vincly;9;1;0;25;2;17;5;12;2;0;0;2;1;78
;62863;Violaines;530;14;2;759;140;404;144;183;37;5;0;10;43;2271
;62864;Vis-en-Artois;83;3;0;119;17;76;30;39;11;0;0;7;12;398
;62865;Vitry-en-Artois;557;15;5;791;176;478;232;267;65;4;1;31;88;2711
;62866;Waben;49;1;0;96;15;52;15;26;13;0;0;1;9;278
;62867;Wacquinghen;37;0;0;74;9;20;9;15;3;0;0;1;5;173
;62868;Wail;15;0;0;48;3;49;9;24;6;0;0;6;4;164
;62869;Wailly;191;3;6;265;51;109;46;51;16;2;0;4;17;760
;62870;Wailly-Beaucamp;106;1;2;264;30;122;36;64;20;3;0;10;21;680
;62871;Wambercourt;12;0;0;43;2;36;7;26;8;0;0;5;8;147
;62872;Wamin;19;4;0;43;8;41;13;18;6;0;0;0;3;155
;62873;Wancourt;86;3;1;150;24;77;31;44;8;2;0;7;4;438
;62874;Wanquetin;73;5;1;145;28;78;33;52;13;0;0;7;12;448
;62875;Wardrecques;146;1;0;286;31;169;45;83;19;2;0;9;17;807
;62876;Warlencourt-Eaucourt;10;0;1;27;1;16;5;5;1;0;0;2;4;72
;62877;Warlincourt-lès-Pas;15;0;0;42;2;21;4;13;3;0;0;7;5;113
;62878;Warlus;54;0;2;92;14;32;17;16;3;0;0;3;8;240
;62879;Warluzel;14;2;0;47;4;29;6;22;7;0;0;4;3;138
;62880;Le Wast;15;0;0;56;6;34;11;15;7;2;0;3;7;156
;62881;Beauvoir-Wavans;22;0;0;65;5;43;14;43;13;0;0;5;8;217
;62882;Wavrans-sur-l'Aa;111;0;0;250;35;148;53;87;27;4;0;16;34;764
;62883;Wavrans-sur-Ternoise;11;1;0;33;8;15;7;8;5;0;0;3;6;98
;62885;Westrehem;13;1;1;52;6;36;7;13;5;1;0;4;1;141
;62886;Wicquinghem;9;1;0;49;1;30;7;21;9;0;1;5;4;136
;62887;Widehem;26;0;0;72;8;24;7;18;2;0;0;1;2;160
;62888;Wierre-au-Bois;30;0;0;47;12;28;13;18;4;0;0;3;5;161
;62889;Wierre-Effroy;96;3;1;192;26;95;34;61;15;3;0;13;24;563
;62890;Willeman;10;0;0;41;3;26;5;7;5;0;0;2;2;102
;62891;Willencourt;11;2;0;31;0;28;7;5;5;0;0;2;3;95
;62892;Willerval;76;4;0;142;27;85;29;38;10;0;0;4;6;421
;62893;Wimereux;1011;22;3;1288;267;622;267;288;63;12;1;26;77;3947
;62894;Wimille;497;10;2;761;162;417;177;206;58;8;0;10;43;2351
;62895;Wingles;839;18;4;1213;258;909;361;507;150;6;0;48;101;4415
;62896;Wirwignes;70;1;0;159;22;96;27;53;24;2;0;3;20;477
;62897;Wismes;42;0;0;111;21;71;13;41;8;0;0;3;7;317
;62898;Wisques;20;0;0;56;9;19;10;4;3;0;0;1;0;122
;62899;Wissant;119;0;0;191;33;106;39;52;15;1;0;7;23;587
;62900;Witternesse;59;3;0;122;16;65;26;40;9;0;0;13;10;365
;62901;Wittes;112;5;0;215;27;126;34;72;17;0;0;9;13;629
;62902;Wizernes;401;9;0;538;118;361;144;193;53;2;0;21;51;1891
;62903;Zoteux;28;1;0;125;11;85;20;46;13;1;0;6;10;346
;62904;Zouafques;47;1;1;126;16;83;13;57;13;1;0;4;7;370
;62905;Zudausques;111;3;1;260;24;122;32;42;15;2;0;8;12;631
;62906;Zutkerque;125;5;0;378;35;239;62;153;49;1;0;22;17;1086
;62907;Libercourt;647;19;6;1124;226;937;296;550;130;7;0;46;81;4069
;62908;La Capelle-lès-Boulogne;266;5;0;367;62;190;76;86;11;3;0;3;22;1091
;62909;Ytres;19;0;0;78;8;50;12;34;11;0;0;7;7;226
;ND;ND;303;3;3;395;46;166;50;87;14;3;1;2;10;1083
;Total département;;162131;3374;880;249632;45292;150820;60042;84282;22587;1951;165;9256;20095;810507
Somme;80001;Abbeville;2582;38;19;3631;745;2144;1054;1238;340;33;4;134;346;12308
;80002;Ablaincourt-Pressoir;11;2;0;43;5;26;8;23;6;0;0;3;6;134
;80003;Acheux-en-Amiénois;32;0;0;119;14;73;44;49;24;0;0;15;7;377
;80004;Acheux-en-Vimeu;39;0;0;98;13;62;24;30;10;0;0;7;14;298
;80005;Agenville;3;1;0;18;3;18;6;12;1;0;0;1;0;63
;80006;Agenvillers;15;0;0;51;1;24;5;15;3;0;0;3;3;120
;80008;Aigneville;62;2;1;200;18;93;38;46;17;0;0;3;7;488
;80009;Ailly-le-Haut-Clocher;98;1;0;218;23;109;42;82;10;1;0;9;18;610
;80010;Ailly-sur-Noye;280;7;3;530;69;329;129;164;42;5;0;27;50;1636
;80011;Ailly-sur-Somme;410;2;1;496;101;369;157;215;44;6;1;18;28;1846
;80013;Airaines;130;0;0;337;46;276;90;187;61;1;0;30;39;1197
;80014;Aizecourt-le-Bas;6;0;0;15;1;7;7;5;0;0;0;0;2;44
;80015;Aizecourt-le-Haut;9;0;0;13;5;6;1;7;3;0;0;0;4;48
;80016;Albert;892;18;3;1423;320;943;514;523;170;7;3;66;179;5062
;80017;Allaines;50;2;0;79;8;46;14;24;8;1;0;6;8;246
;80018;Allenay;22;0;0;59;16;24;17;19;10;0;0;2;4;173
;80019;Allery;53;1;1;161;15;88;37;67;18;0;0;13;18;471
;80020;Allonville;136;0;1;228;24;82;28;38;10;4;0;4;11;567
;80021;Amiens;27220;166;193;25435;4151;10154;5233;5507;1282;206;27;449;1182;81205
;80022;Andainville;22;0;0;52;1;30;11;11;8;0;0;4;14;153
;80023;Andechy;13;0;0;53;9;31;14;23;12;0;0;4;3;163
;80024;Argoeuves;70;1;2;115;23;69;34;34;7;1;1;3;9;370
;80025;Argoules;8;1;0;73;4;23;7;23;4;1;0;1;5;151
;80026;Arguel;5;0;0;9;0;3;1;2;1;0;0;0;3;24
;80027;Armancourt;3;0;0;4;0;4;1;1;0;0;0;2;1;16
;80028;Arquèves;10;0;0;34;5;25;5;11;6;0;0;1;5;103
;80029;Arrest;63;0;0;167;19;101;36;70;17;0;0;13;24;509
;80030;Arry;12;0;0;29;5;24;5;10;7;0;0;0;4;96
;80031;Arvillers;56;2;0;184;16;93;22;61;19;1;0;14;15;484
;80032;Assainvillers;1;0;0;29;2;22;4;14;1;0;0;6;3;82
;80033;Assevillers;24;0;0;61;9;45;14;30;10;0;0;0;7;201
;80034;Athies;44;1;0;107;12;71;23;34;7;2;0;5;7;314
;80035;Aubercourt;3;0;0;17;2;11;6;5;1;0;0;0;1;46
;80036;Aubigny;56;1;0;117;12;64;32;34;8;0;0;2;8;335
;80037;Aubvillers;8;0;0;33;3;13;8;10;1;1;0;1;0;78
;80038;Auchonvillers;5;0;0;32;5;14;6;13;1;0;0;2;4;83
;80039;Ault;180;3;3;238;72;139;101;99;29;3;0;13;35;915
;80040;Aumâtre;15;0;0;46;7;23;9;10;4;0;0;4;6;125
;80041;Aumont;5;1;0;28;0;21;9;11;2;0;0;3;1;82
;80042;Autheux;3;0;0;14;3;21;5;8;5;0;0;2;1;62
;80043;Authie;26;0;0;43;14;37;12;19;3;0;0;5;8;168
;80044;Authieule;37;0;1;92;9;57;11;25;9;0;0;2;9;252
;80045;Authuille;11;1;0;30;6;27;14;17;5;0;0;0;4;116
;80046;Avelesges;5;0;1;10;3;8;1;3;2;0;0;1;1;36
;80047;Aveluy;56;0;0;102;23;79;27;47;12;0;0;6;8;360
;80048;Avesnes-Chaussoy;1;0;0;8;1;5;5;3;4;0;0;0;2;30
;80049;Ayencourt;9;1;0;24;6;29;7;17;2;0;0;2;3;99
;80050;Bacouel-sur-Selle;88;2;1;107;30;55;19;21;7;1;0;6;13;350
;80051;Bailleul;14;0;0;54;8;35;6;22;11;0;0;3;8;162
;80052;Baizieux;10;1;1;53;6;29;5;17;9;2;0;0;1;134
;80053;Balâtre;4;0;0;15;0;11;3;5;0;0;0;1;2;42
;80054;Barleux;28;0;0;47;10;37;10;12;5;1;0;1;3;156
;80055;Barly;6;1;0;31;1;22;4;9;1;0;0;4;1;81
;80056;Bavelincourt;13;0;0;18;3;13;6;4;2;0;0;3;2;65
;80057;Bayencourt;2;1;0;12;1;9;2;6;4;0;0;3;3;44
;80058;Bayonvillers;27;1;0;54;5;52;14;32;9;2;0;9;8;213
;80059;Bazentin;4;0;0;17;2;10;5;7;5;0;0;4;0;54
;80060;Béalcourt;4;0;0;13;3;12;3;8;3;0;0;3;4;54
;80061;Beaucamps-le-Jeune;14;0;0;30;5;27;10;12;9;0;0;5;7;120
;80062;Beaucamps-le-Vieux;61;0;0;228;26;173;63;112;48;1;0;20;48;780
;80063;Beauchamps;102;5;0;213;35;122;40;59;13;0;0;9;18;617
;80064;Beaucourt-en-Santerre;8;1;0;45;4;27;8;8;3;0;0;0;2;106
;80065;Beaucourt-sur-l'Ancre;2;0;0;21;5;8;6;2;4;0;0;5;2;55
;80066;Beaucourt-sur-l'Hallue;25;0;0;59;10;32;14;17;3;0;0;3;7;171
;80067;Beaufort-en-Santerre;13;0;0;32;8;27;9;13;3;0;0;1;6;113
;80068;Beaumetz;12;1;0;43;3;32;13;19;8;1;1;6;6;145
;80069;Beaumont-Hamel;14;0;0;48;7;32;6;20;6;0;0;3;3;139
;80070;Beauquesne;82;1;0;270;28;193;56;123;46;2;0;19;37;857
;80071;Beauval;135;2;0;362;42;259;88;157;55;0;0;30;32;1162
;80073;Bécordel-Bécourt;21;3;0;32;5;20;7;11;3;0;0;3;2;107
;80074;Becquigny;11;0;0;31;2;22;8;9;2;0;0;3;3;91
;80076;Béhen;43;0;0;95;9;72;21;46;13;0;0;3;14;317
;80077;Béhencourt;39;0;1;70;7;35;18;24;6;1;0;3;7;211
;80078;Bellancourt;64;1;0;117;19;66;22;33;10;3;0;3;10;349
;80079;Belleuse;35;0;0;68;10;32;17;19;12;0;0;4;7;205
;80080;Belloy-en-Santerre;17;0;0;28;4;20;8;17;5;0;0;1;9;109
;80081;Belloy-Saint-Léonard;8;0;0;17;3;14;8;10;1;0;0;1;3;66
;80082;Belloy-sur-Somme;60;3;1;169;33;96;30;46;15;0;0;9;14;478
;80083;Bergicourt;11;0;0;29;2;16;7;12;3;0;0;2;2;84
;80084;Bermesnil;17;0;0;50;3;22;5;18;10;0;0;5;3;133
;80085;Bernâtre;13;0;0;7;0;1;1;2;0;0;0;0;3;27
;80086;Bernaville;78;0;0;208;21;140;42;85;29;1;1;9;28;642
;80087;Bernay-en-Ponthieu;27;0;0;46;5;27;8;24;5;0;0;8;7;158
;80088;Bernes;26;0;0;70;5;49;14;17;6;0;0;4;6;198
;80089;Berneuil;19;1;0;58;6;37;9;18;7;1;0;3;9;168
;80090;Berny-en-Santerre;10;0;0;37;3;17;8;8;1;0;0;1;5;90
;80092;Bertangles;126;1;0;151;33;71;35;39;10;2;0;1;7;476
;80093;Berteaucourt-les-Dames;91;1;0;209;32;128;56;97;20;1;0;12;18;663
;80094;Berteaucourt-lès-Thennes;66;0;0;111;16;46;21;26;5;2;0;5;8;307
;80095;Bertrancourt;14;1;0;45;3;39;14;17;6;0;0;1;4;144
;80096;Béthencourt-sur-Mer;101;0;0;178;20;95;48;50;16;0;0;8;24;540
;80097;Béthencourt-sur-Somme;11;1;0;18;1;20;3;11;3;0;0;1;1;71
;80098;Bettembos;7;1;0;18;2;19;3;12;3;0;0;1;2;68
;80099;Bettencourt-Rivière;19;1;0;46;4;42;6;10;10;0;0;2;9;149
;80100;Bettencourt-Saint-Ouen;45;0;1;100;11;102;21;48;11;1;0;4;10;354
;80101;Beuvraignes;63;2;0;177;16;111;30;76;17;0;0;15;14;521
;80102;Biaches;62;1;1;91;9;47;16;22;9;1;0;3;7;270
;80103;Biarre;0;0;0;13;1;11;5;4;2;0;0;1;1;38
;80104;Biencourt;8;0;0;22;6;16;6;11;3;0;0;0;6;79
;80105;Billancourt;12;0;0;43;4;21;7;14;3;0;0;1;2;107
;80106;Blangy-sous-Poix;13;0;0;41;6;20;12;17;2;0;0;2;9;123
;80107;Blangy-Tronville;97;3;0;126;23;84;24;42;6;0;0;7;6;419
;80108;Boisbergues;3;0;0;12;2;7;1;6;2;0;0;2;3;38
;80109;Le Boisle;30;1;0;77;9;45;14;29;21;1;1;6;13;248
;80110;Boismont;53;1;0;113;20;51;25;29;14;1;0;4;9;321
